"filename";"fold";"specific_epithet"
"CEN00045000";16;"Piper+amplum"
"CEN00045012";17;"Piper+arboreum"
"CEN00045013";13;"Peperomia+urocarpa"
"CEN00045015";5;"Peperomia+glabella"
"CEN00045020";29;"Piper+regnellii"
"CEN00045021";14;"Piper+aduncum"
"CEN00045022";29;"Piper+regnellii"
"CEN00045025";20;"Piper+dilatatum"
"CEN00045026";14;"Piper+aduncum"
"CEN00045027";28;"Piper+mollicomum"
"CEN00045028";14;"Piper+aduncum"
"CEN00045029";15;"Piper+amalago"
"CEN00045030";14;"Piper+aduncum"
"CEN00045032";10;"Peperomia+rotundifolia"
"CEN00045033";14;"Piper+aduncum"
"CEN00045034";32;"Piper+solmsianum"
"CEN00045035";14;"Piper+aduncum"
"CEN00045036";12;"Peperomia+trineura"
"CEN00047013_1";7;"Peperomia+martiana"
"CEN00047014";3;"Peperomia+catharinae"
"CEN00047015";5;"Peperomia+glabella"
"CEN00047028";14;"Piper+aduncum"
"CEN00047034";20;"Piper+dilatatum"
"CEN00047035";17;"Piper+arboreum"
"CEN00047094";33;"Piper+xylosteoides"
"CEN00047104";29;"Piper+regnellii"
"CEN00047114";12;"Peperomia+trineura"
"CEN00047116";18;"Piper+caldense"
"CEN00047117";6;"Peperomia+hispidula"
"CEN00050798";33;"Piper+xylosteoides"
"CEN00050799";23;"Piper+grazielae"
"CEN00050801";33;"Piper+xylosteoides"
"CEN00050803";16;"Piper+amplum"
"CEN00050804";25;"Piper+malacophyllum"
"CEN00050833";29;"Piper+regnellii"
"CEN00051595";26;"Piper+mikanianum"
"CEN00051635";33;"Piper+xylosteoides"
"CEN00051640";13;"Peperomia+urocarpa"
"CEN00051641";13;"Peperomia+urocarpa"
"CEN00051643";13;"Peperomia+urocarpa"
"CEN00051646";1;"Peperomia+alata"
"CEN00051652";16;"Piper+amplum"
"CEN00051653";4;"Peperomia+corcovadensis"
"CEN00051662";13;"Peperomia+urocarpa"
"CEN00051671";3;"Peperomia+catharinae"
"CEN00051676";24;"Piper+hispidum"
"CEN00051678";9;"Peperomia+pseudoestrellensis"
"CEN00051679";13;"Peperomia+urocarpa"
"CEN00051681";1;"Peperomia+alata"
"CEN00051682";3;"Peperomia+catharinae"
"CEN00062426";21;"Piper+gaudichaudianum"
"CEN00065615";15;"Piper+amalago"
"CEN00067068";11;"Peperomia+tetraphylla"
"CEN00067109";26;"Piper+mikanianum"
"CEN00067127";8;"Peperomia+pereskiaefolia"
"CEN00067128";11;"Peperomia+tetraphylla"
"CEN00067129";4;"Peperomia+corcovadensis"
"CEN00067131";13;"Peperomia+urocarpa"
"CEN00067140";2;"Peperomia+blanda"
"CEN00067292";2;"Peperomia+blanda"
"CEN00076992";22;"Piper+glabratum"
"CEN00076994";15;"Piper+amalago"
"CEN00077004";28;"Piper+mollicomum"
"CEN00077011";27;"Piper+miquelianum"
"CEN00081307";22;"Piper+glabratum"
"CEN00082226";5;"Peperomia+glabella"
"CEN00092124";14;"Piper+aduncum"
"CEN00112026";21;"Piper+gaudichaudianum"
"CEN00112027";21;"Piper+gaudichaudianum"
"CEN00112028";21;"Piper+gaudichaudianum"
"CRI005926";4;"Peperomia+corcovadensis"
"CRI006092";13;"Peperomia+urocarpa"
"CRI006106";15;"Piper+amalago"
"CRI006117";20;"Piper+dilatatum"
"CRI006123";21;"Piper+gaudichaudianum"
"CRI006125";21;"Piper+gaudichaudianum"
"CRI006130";21;"Piper+gaudichaudianum"
"CRI006136";26;"Piper+mikanianum"
"CRI006137";26;"Piper+mikanianum"
"CRI006142";27;"Piper+miquelianum"
"CRI006144";27;"Piper+miquelianum"
"CRI006146";27;"Piper+miquelianum"
"CRI006147";27;"Piper+miquelianum"
"CRI006148";27;"Piper+miquelianum"
"CRI006150";27;"Piper+miquelianum"
"CRI006151";27;"Piper+miquelianum"
"CRI006153";28;"Piper+mollicomum"
"CRI006154";28;"Piper+mollicomum"
"CRI006156";29;"Piper+regnellii"
"CRI006157";31;"Piper+rivinoides"
"CRI006158";32;"Piper+solmsianum"
"CRI006160";32;"Piper+solmsianum"
"CRI006163";33;"Piper+xylosteoides"
"CRI006171";33;"Piper+xylosteoides"
"CRI006175";33;"Piper+xylosteoides"
"CRI006176";33;"Piper+xylosteoides"
"CRI008609";23;"Piper+grazielae"
"CRI008612";24;"Piper+hispidum"
"CRI010366";26;"Piper+mikanianum"
"CRI010608";24;"Piper+hispidum"
"CRI010611";13;"Peperomia+urocarpa"
"ESA083235";20;"Piper+dilatatum"
"ESA083273";20;"Piper+dilatatum"
"ESA083369";33;"Piper+xylosteoides"
"ESA083385";15;"Piper+amalago"
"ESA088043";7;"Peperomia+martiana"
"ESA113113";24;"Piper+hispidum"
"ESA113126";21;"Piper+gaudichaudianum"
"ESA116207";15;"Piper+amalago"
"EVB000194";2;"Peperomia+blanda"
"EVB000213";14;"Piper+aduncum"
"EVB000214";27;"Piper+miquelianum"
"EVB001667";22;"Piper+glabratum"
"FLOR0000163";27;"Piper+miquelianum"
"FLOR0000179";9;"Peperomia+pseudoestrellensis"
"FLOR0000192";21;"Piper+gaudichaudianum"
"FLOR0000195";21;"Piper+gaudichaudianum"
"FLOR0000197";21;"Piper+gaudichaudianum"
"FLOR0000209";21;"Piper+gaudichaudianum"
"FLOR0007410";21;"Piper+gaudichaudianum"
"FLOR0007479";27;"Piper+miquelianum"
"FLOR0015416";25;"Piper+malacophyllum"
"FLOR0015517";27;"Piper+miquelianum"
"FLOR0015614";27;"Piper+miquelianum"
"FLOR0015699";21;"Piper+gaudichaudianum"
"FLOR0016389";33;"Piper+xylosteoides"
"FLOR0016727";21;"Piper+gaudichaudianum"
"FLOR0016844";27;"Piper+miquelianum"
"FLOR0019405";33;"Piper+xylosteoides"
"FLOR0023295_1";24;"Piper+hispidum"
"FLOR0023298_1";21;"Piper+gaudichaudianum"
"FLOR0024174";27;"Piper+miquelianum"
"FLOR0024175";27;"Piper+miquelianum"
"FLOR0024176";27;"Piper+miquelianum"
"FLOR0034331_1";21;"Piper+gaudichaudianum"
"FLOR0036709_1";21;"Piper+gaudichaudianum"
"FLOR0039121_1";21;"Piper+gaudichaudianum"
"FLOR0039344_1";21;"Piper+gaudichaudianum"
"FLOR0059424";14;"Piper+aduncum"
"FLOR0059488";21;"Piper+gaudichaudianum"
"FLOR0059490";21;"Piper+gaudichaudianum"
"FLOR0059493";26;"Piper+mikanianum"
"FLOR0059494";25;"Piper+malacophyllum"
"FLOR0059496";21;"Piper+gaudichaudianum"
"FLOR0059497";32;"Piper+solmsianum"
"FLOR0061273";23;"Piper+grazielae"
"FURB02960";1;"Peperomia+alata"
"FURB02963";2;"Peperomia+blanda"
"FURB02967";4;"Peperomia+corcovadensis"
"FURB02973_1";5;"Peperomia+glabella"
"FURB02976";7;"Peperomia+martiana"
"FURB02981_1";8;"Peperomia+pereskiaefolia"
"FURB02983";9;"Peperomia+pseudoestrellensis"
"FURB02989";11;"Peperomia+tetraphylla"
"FURB02990";11;"Peperomia+tetraphylla"
"FURB02991";11;"Peperomia+tetraphylla"
"FURB02995";13;"Peperomia+urocarpa"
"FURB03007_1";19;"Piper+crassinervium"
"FURB03011";22;"Piper+glabratum"
"FURB03017_2";25;"Piper+malacophyllum"
"FURB03019";26;"Piper+mikanianum"
"FURB03026";30;"Piper+reitzii"
"FURB03027";31;"Piper+rivinoides"
"FURB03030";32;"Piper+solmsianum"
"FURB27875_2";24;"Piper+hispidum"
"FURB37084";1;"Peperomia+alata"
"FURB37098";1;"Peperomia+alata"
"FURB37099_1";1;"Peperomia+alata"
"FURB37101";1;"Peperomia+alata"
"FURB37104";1;"Peperomia+alata"
"FURB37105";1;"Peperomia+alata"
"FURB37112";2;"Peperomia+blanda"
"FURB37113";2;"Peperomia+blanda"
"FURB37115";2;"Peperomia+blanda"
"FURB37130";3;"Peperomia+catharinae"
"FURB37131";3;"Peperomia+catharinae"
"FURB37133";3;"Peperomia+catharinae"
"FURB37140";3;"Peperomia+catharinae"
"FURB37143";3;"Peperomia+catharinae"
"FURB37148";3;"Peperomia+catharinae"
"FURB37149";3;"Peperomia+catharinae"
"FURB37150";3;"Peperomia+catharinae"
"FURB37151";3;"Peperomia+catharinae"
"FURB37152";3;"Peperomia+catharinae"
"FURB37153";3;"Peperomia+catharinae"
"FURB37154";3;"Peperomia+catharinae"
"FURB37155";3;"Peperomia+catharinae"
"FURB37157";3;"Peperomia+catharinae"
"FURB37158";3;"Peperomia+catharinae"
"FURB37159";3;"Peperomia+catharinae"
"FURB37162";3;"Peperomia+catharinae"
"FURB37164";3;"Peperomia+catharinae"
"FURB37165";3;"Peperomia+catharinae"
"FURB37167";3;"Peperomia+catharinae"
"FURB37173";4;"Peperomia+corcovadensis"
"FURB37186";4;"Peperomia+corcovadensis"
"FURB37188";4;"Peperomia+corcovadensis"
"FURB37189";4;"Peperomia+corcovadensis"
"FURB37190";4;"Peperomia+corcovadensis"
"FURB37191";4;"Peperomia+corcovadensis"
"FURB37192";4;"Peperomia+corcovadensis"
"FURB37193";4;"Peperomia+corcovadensis"
"FURB37194";4;"Peperomia+corcovadensis"
"FURB37195";4;"Peperomia+corcovadensis"
"FURB37196";4;"Peperomia+corcovadensis"
"FURB37197";4;"Peperomia+corcovadensis"
"FURB37198";4;"Peperomia+corcovadensis"
"FURB37199";4;"Peperomia+corcovadensis"
"FURB37200";4;"Peperomia+corcovadensis"
"FURB37201";4;"Peperomia+corcovadensis"
"FURB37202";4;"Peperomia+corcovadensis"
"FURB37203";4;"Peperomia+corcovadensis"
"FURB37204";4;"Peperomia+corcovadensis"
"FURB37205";4;"Peperomia+corcovadensis"
"FURB37206";4;"Peperomia+corcovadensis"
"FURB37207";4;"Peperomia+corcovadensis"
"FURB37208";4;"Peperomia+corcovadensis"
"FURB37209";4;"Peperomia+corcovadensis"
"FURB37210";4;"Peperomia+corcovadensis"
"FURB37211";4;"Peperomia+corcovadensis"
"FURB37212";4;"Peperomia+corcovadensis"
"FURB37213";4;"Peperomia+corcovadensis"
"FURB37214";4;"Peperomia+corcovadensis"
"FURB37215";4;"Peperomia+corcovadensis"
"FURB37216";4;"Peperomia+corcovadensis"
"FURB37217";4;"Peperomia+corcovadensis"
"FURB37218";4;"Peperomia+corcovadensis"
"FURB37219";4;"Peperomia+corcovadensis"
"FURB37226";5;"Peperomia+glabella"
"FURB37227";5;"Peperomia+glabella"
"FURB37228";5;"Peperomia+glabella"
"FURB37229";5;"Peperomia+glabella"
"FURB37230";5;"Peperomia+glabella"
"FURB37232";5;"Peperomia+glabella"
"FURB37233";5;"Peperomia+glabella"
"FURB37234";5;"Peperomia+glabella"
"FURB37235";5;"Peperomia+glabella"
"FURB37236";5;"Peperomia+glabella"
"FURB37237";5;"Peperomia+glabella"
"FURB37239";5;"Peperomia+glabella"
"FURB37240";5;"Peperomia+glabella"
"FURB37243";5;"Peperomia+glabella"
"FURB37244";5;"Peperomia+glabella"
"FURB37245";5;"Peperomia+glabella"
"FURB37246";5;"Peperomia+glabella"
"FURB37247";5;"Peperomia+glabella"
"FURB37248";5;"Peperomia+glabella"
"FURB37249";5;"Peperomia+glabella"
"FURB37250";5;"Peperomia+glabella"
"FURB37251";5;"Peperomia+glabella"
"FURB37252";5;"Peperomia+glabella"
"FURB37253";5;"Peperomia+glabella"
"FURB37254";5;"Peperomia+glabella"
"FURB37255";5;"Peperomia+glabella"
"FURB37257";5;"Peperomia+glabella"
"FURB37260";5;"Peperomia+glabella"
"FURB37261";5;"Peperomia+glabella"
"FURB37262";5;"Peperomia+glabella"
"FURB37265";5;"Peperomia+glabella"
"FURB37266";5;"Peperomia+glabella"
"FURB37268";5;"Peperomia+glabella"
"FURB37270_1";5;"Peperomia+glabella"
"FURB37274";5;"Peperomia+glabella"
"FURB37418";6;"Peperomia+hispidula"
"FURB37419";6;"Peperomia+hispidula"
"FURB37422";6;"Peperomia+hispidula"
"FURB37423";6;"Peperomia+hispidula"
"FURB37426";6;"Peperomia+hispidula"
"FURB37440";7;"Peperomia+martiana"
"FURB37441";7;"Peperomia+martiana"
"FURB37442";7;"Peperomia+martiana"
"FURB37443";7;"Peperomia+martiana"
"FURB37444";7;"Peperomia+martiana"
"FURB37499";8;"Peperomia+pereskiaefolia"
"FURB37500";8;"Peperomia+pereskiaefolia"
"FURB37502";8;"Peperomia+pereskiaefolia"
"FURB37506";8;"Peperomia+pereskiaefolia"
"FURB37508";8;"Peperomia+pereskiaefolia"
"FURB37509_1";8;"Peperomia+pereskiaefolia"
"FURB37511";8;"Peperomia+pereskiaefolia"
"FURB37514";8;"Peperomia+pereskiaefolia"
"FURB37515";8;"Peperomia+pereskiaefolia"
"FURB37518";8;"Peperomia+pereskiaefolia"
"FURB37520";8;"Peperomia+pereskiaefolia"
"FURB37521";8;"Peperomia+pereskiaefolia"
"FURB37522";8;"Peperomia+pereskiaefolia"
"FURB37523";8;"Peperomia+pereskiaefolia"
"FURB37525";8;"Peperomia+pereskiaefolia"
"FURB37550";9;"Peperomia+pseudoestrellensis"
"FURB37552";9;"Peperomia+pseudoestrellensis"
"FURB37553";9;"Peperomia+pseudoestrellensis"
"FURB37554";9;"Peperomia+pseudoestrellensis"
"FURB37555";9;"Peperomia+pseudoestrellensis"
"FURB37556";9;"Peperomia+pseudoestrellensis"
"FURB37557";9;"Peperomia+pseudoestrellensis"
"FURB37559";9;"Peperomia+pseudoestrellensis"
"FURB37604";11;"Peperomia+tetraphylla"
"FURB37608";11;"Peperomia+tetraphylla"
"FURB37609";11;"Peperomia+tetraphylla"
"FURB37611";11;"Peperomia+tetraphylla"
"FURB37614";10;"Peperomia+rotundifolia"
"FURB37621";10;"Peperomia+rotundifolia"
"FURB37622";10;"Peperomia+rotundifolia"
"FURB37624";10;"Peperomia+rotundifolia"
"FURB37625";10;"Peperomia+rotundifolia"
"FURB37626";10;"Peperomia+rotundifolia"
"FURB37627";10;"Peperomia+rotundifolia"
"FURB37629";10;"Peperomia+rotundifolia"
"FURB37641";11;"Peperomia+tetraphylla"
"FURB37642";11;"Peperomia+tetraphylla"
"FURB37643";11;"Peperomia+tetraphylla"
"FURB37651";11;"Peperomia+tetraphylla"
"FURB37652";11;"Peperomia+tetraphylla"
"FURB37653";11;"Peperomia+tetraphylla"
"FURB37656";11;"Peperomia+tetraphylla"
"FURB37668";11;"Peperomia+tetraphylla"
"FURB37670";11;"Peperomia+tetraphylla"
"FURB37671";11;"Peperomia+tetraphylla"
"FURB37672";11;"Peperomia+tetraphylla"
"FURB37673";11;"Peperomia+tetraphylla"
"FURB37679";11;"Peperomia+tetraphylla"
"FURB37680";11;"Peperomia+tetraphylla"
"FURB37681";11;"Peperomia+tetraphylla"
"FURB37683";11;"Peperomia+tetraphylla"
"FURB37684";11;"Peperomia+tetraphylla"
"FURB37685";11;"Peperomia+tetraphylla"
"FURB37686";11;"Peperomia+tetraphylla"
"FURB37687";11;"Peperomia+tetraphylla"
"FURB37689";11;"Peperomia+tetraphylla"
"FURB37692";11;"Peperomia+tetraphylla"
"FURB37693";11;"Peperomia+tetraphylla"
"FURB37694";11;"Peperomia+tetraphylla"
"FURB37695";11;"Peperomia+tetraphylla"
"FURB37696";11;"Peperomia+tetraphylla"
"FURB37697";11;"Peperomia+tetraphylla"
"FURB37698";11;"Peperomia+tetraphylla"
"FURB37699";11;"Peperomia+tetraphylla"
"FURB37702";11;"Peperomia+tetraphylla"
"FURB37703";11;"Peperomia+tetraphylla"
"FURB37706";16;"Piper+amplum"
"FURB37720";16;"Piper+amplum"
"FURB37722";16;"Piper+amplum"
"FURB37723";16;"Piper+amplum"
"FURB37732";16;"Piper+amplum"
"FURB37733";16;"Piper+amplum"
"FURB37734";16;"Piper+amplum"
"FURB37735";16;"Piper+amplum"
"FURB37736";16;"Piper+amplum"
"FURB37737";16;"Piper+amplum"
"FURB37738";16;"Piper+amplum"
"FURB37739";16;"Piper+amplum"
"FURB37741";16;"Piper+amplum"
"FURB37748";16;"Piper+amplum"
"FURB37754";17;"Piper+arboreum"
"FURB37760";17;"Piper+arboreum"
"FURB37762";17;"Piper+arboreum"
"FURB37763";17;"Piper+arboreum"
"FURB37775";18;"Piper+caldense"
"FURB37776";18;"Piper+caldense"
"FURB37777";18;"Piper+caldense"
"FURB37789";18;"Piper+caldense"
"FURB37790";18;"Piper+caldense"
"FURB37792";18;"Piper+caldense"
"FURB37793";18;"Piper+caldense"
"FURB37800";18;"Piper+caldense"
"FURB37801";18;"Piper+caldense"
"FURB37802";18;"Piper+caldense"
"FURB37803";18;"Piper+caldense"
"FURB37804";18;"Piper+caldense"
"FURB37805";18;"Piper+caldense"
"FURB37806";18;"Piper+caldense"
"FURB37807";18;"Piper+caldense"
"FURB37809";18;"Piper+caldense"
"FURB37852";23;"Piper+grazielae"
"FURB37854";23;"Piper+grazielae"
"FURB37856";23;"Piper+grazielae"
"FURB37857";23;"Piper+grazielae"
"FURB37858";23;"Piper+grazielae"
"FURB37859";23;"Piper+grazielae"
"FURB37860";23;"Piper+grazielae"
"FURB37861";23;"Piper+grazielae"
"FURB37864";23;"Piper+grazielae"
"FURB37865";23;"Piper+grazielae"
"FURB37866";23;"Piper+grazielae"
"FURB37867";23;"Piper+grazielae"
"FURB37872";23;"Piper+grazielae"
"FURB37873";23;"Piper+grazielae"
"FURB37875_1";23;"Piper+grazielae"
"FURB37876";23;"Piper+grazielae"
"FURB37881";23;"Piper+grazielae"
"FURB37890";23;"Piper+grazielae"
"FURB37891";23;"Piper+grazielae"
"FURB37893_1";23;"Piper+grazielae"
"FURB37894";23;"Piper+grazielae"
"FURB37896";23;"Piper+grazielae"
"FURB37897";23;"Piper+grazielae"
"FURB37898";23;"Piper+grazielae"
"FURB37899";23;"Piper+grazielae"
"FURB37900";23;"Piper+grazielae"
"FURB37902";23;"Piper+grazielae"
"FURB37903";23;"Piper+grazielae"
"FURB37905";19;"Piper+crassinervium"
"FURB37906";19;"Piper+crassinervium"
"FURB37907";19;"Piper+crassinervium"
"FURB37908";25;"Piper+malacophyllum"
"FURB37909";19;"Piper+crassinervium"
"FURB37910";20;"Piper+dilatatum"
"FURB37912";20;"Piper+dilatatum"
"FURB37913";20;"Piper+dilatatum"
"FURB37914";20;"Piper+dilatatum"
"FURB37915";20;"Piper+dilatatum"
"FURB37917";20;"Piper+dilatatum"
"FURB37937";21;"Piper+gaudichaudianum"
"FURB37938";21;"Piper+gaudichaudianum"
"FURB37940";21;"Piper+gaudichaudianum"
"FURB37941";21;"Piper+gaudichaudianum"
"FURB37943";21;"Piper+gaudichaudianum"
"FURB37956";21;"Piper+gaudichaudianum"
"FURB37957";21;"Piper+gaudichaudianum"
"FURB37959";21;"Piper+gaudichaudianum"
"FURB37969";21;"Piper+gaudichaudianum"
"FURB37970";21;"Piper+gaudichaudianum"
"FURB37976";21;"Piper+gaudichaudianum"
"FURB37977";21;"Piper+gaudichaudianum"
"FURB37978";21;"Piper+gaudichaudianum"
"FURB37979";21;"Piper+gaudichaudianum"
"FURB37980";21;"Piper+gaudichaudianum"
"FURB37981";21;"Piper+gaudichaudianum"
"FURB37982";21;"Piper+gaudichaudianum"
"FURB37983";21;"Piper+gaudichaudianum"
"FURB37984";21;"Piper+gaudichaudianum"
"FURB37985";21;"Piper+gaudichaudianum"
"FURB37986";21;"Piper+gaudichaudianum"
"FURB37987";21;"Piper+gaudichaudianum"
"FURB37990";21;"Piper+gaudichaudianum"
"FURB37991";21;"Piper+gaudichaudianum"
"FURB37992";21;"Piper+gaudichaudianum"
"FURB37993";21;"Piper+gaudichaudianum"
"FURB37995";21;"Piper+gaudichaudianum"
"FURB38000";21;"Piper+gaudichaudianum"
"FURB38002";21;"Piper+gaudichaudianum"
"FURB38003";21;"Piper+gaudichaudianum"
"FURB38004";22;"Piper+glabratum"
"FURB38005";21;"Piper+gaudichaudianum"
"FURB38007";24;"Piper+hispidum"
"FURB38008";24;"Piper+hispidum"
"FURB38009";24;"Piper+hispidum"
"FURB38010";24;"Piper+hispidum"
"FURB38011";24;"Piper+hispidum"
"FURB38012";24;"Piper+hispidum"
"FURB38013";24;"Piper+hispidum"
"FURB38015";24;"Piper+hispidum"
"FURB38016";24;"Piper+hispidum"
"FURB38017";24;"Piper+hispidum"
"FURB38018";24;"Piper+hispidum"
"FURB38019";24;"Piper+hispidum"
"FURB38020";24;"Piper+hispidum"
"FURB38022_1";24;"Piper+hispidum"
"FURB38023";25;"Piper+malacophyllum"
"FURB38024";24;"Piper+hispidum"
"FURB38026";24;"Piper+hispidum"
"FURB38027";24;"Piper+hispidum"
"FURB38028";24;"Piper+hispidum"
"FURB38029";24;"Piper+hispidum"
"FURB38030";24;"Piper+hispidum"
"FURB38031";24;"Piper+hispidum"
"FURB38032";25;"Piper+malacophyllum"
"FURB38033";24;"Piper+hispidum"
"FURB38034";24;"Piper+hispidum"
"FURB38036";24;"Piper+hispidum"
"FURB38037";25;"Piper+malacophyllum"
"FURB38038";25;"Piper+malacophyllum"
"FURB38039";25;"Piper+malacophyllum"
"FURB38042";25;"Piper+malacophyllum"
"FURB38056";26;"Piper+mikanianum"
"FURB38058";26;"Piper+mikanianum"
"FURB38061";26;"Piper+mikanianum"
"FURB38062";26;"Piper+mikanianum"
"FURB38068";26;"Piper+mikanianum"
"FURB38069";26;"Piper+mikanianum"
"FURB38070";26;"Piper+mikanianum"
"FURB38071";26;"Piper+mikanianum"
"FURB38072";26;"Piper+mikanianum"
"FURB38073";26;"Piper+mikanianum"
"FURB38086";26;"Piper+mikanianum"
"FURB38092";26;"Piper+mikanianum"
"FURB38095";27;"Piper+miquelianum"
"FURB38096_1";27;"Piper+miquelianum"
"FURB38098";27;"Piper+miquelianum"
"FURB38100";27;"Piper+miquelianum"
"FURB38101";27;"Piper+miquelianum"
"FURB38102";27;"Piper+miquelianum"
"FURB38103";27;"Piper+miquelianum"
"FURB38104";27;"Piper+miquelianum"
"FURB38105";27;"Piper+miquelianum"
"FURB38106";27;"Piper+miquelianum"
"FURB38107";27;"Piper+miquelianum"
"FURB38109";27;"Piper+miquelianum"
"FURB38112";27;"Piper+miquelianum"
"FURB38114";27;"Piper+miquelianum"
"FURB38115";27;"Piper+miquelianum"
"FURB38116";27;"Piper+miquelianum"
"FURB38126";27;"Piper+miquelianum"
"FURB38128";28;"Piper+mollicomum"
"FURB38129";28;"Piper+mollicomum"
"FURB38132";28;"Piper+mollicomum"
"FURB38135";28;"Piper+mollicomum"
"FURB38139";28;"Piper+mollicomum"
"FURB38142";28;"Piper+mollicomum"
"FURB38143";28;"Piper+mollicomum"
"FURB38163";27;"Piper+miquelianum"
"FURB38170";30;"Piper+reitzii"
"FURB38173";30;"Piper+reitzii"
"FURB38176_1";31;"Piper+rivinoides"
"FURB38177";31;"Piper+rivinoides"
"FURB38178";31;"Piper+rivinoides"
"FURB38179";31;"Piper+rivinoides"
"FURB38180_1";31;"Piper+rivinoides"
"FURB38181";31;"Piper+rivinoides"
"FURB38182";31;"Piper+rivinoides"
"FURB38183";31;"Piper+rivinoides"
"FURB38184";31;"Piper+rivinoides"
"FURB38185";31;"Piper+rivinoides"
"FURB38186";31;"Piper+rivinoides"
"FURB38187";31;"Piper+rivinoides"
"FURB38188_1";31;"Piper+rivinoides"
"FURB38191";31;"Piper+rivinoides"
"FURB38192";31;"Piper+rivinoides"
"FURB38193";31;"Piper+rivinoides"
"FURB38194";32;"Piper+solmsianum"
"FURB38196";32;"Piper+solmsianum"
"FURB38197";32;"Piper+solmsianum"
"FURB38198_1";32;"Piper+solmsianum"
"FURB38199";32;"Piper+solmsianum"
"FURB38203";32;"Piper+solmsianum"
"FURB38206";32;"Piper+solmsianum"
"FURB38220";32;"Piper+solmsianum"
"FURB38222";32;"Piper+solmsianum"
"FURB38223";32;"Piper+solmsianum"
"FURB38224";32;"Piper+solmsianum"
"FURB38225";32;"Piper+solmsianum"
"FURB38228";32;"Piper+solmsianum"
"FURB38229";32;"Piper+solmsianum"
"FURB38234";32;"Piper+solmsianum"
"FURB38235";32;"Piper+solmsianum"
"FURB38239";32;"Piper+solmsianum"
"FURB38260";33;"Piper+xylosteoides"
"FURB38264";33;"Piper+xylosteoides"
"FURB38265";33;"Piper+xylosteoides"
"FURB38267";33;"Piper+xylosteoides"
"FURB38268";33;"Piper+xylosteoides"
"FURB38270";33;"Piper+xylosteoides"
"FURB38271";33;"Piper+xylosteoides"
"FURB38272";33;"Piper+xylosteoides"
"FURB38273_1";33;"Piper+xylosteoides"
"FURB38274";33;"Piper+xylosteoides"
"FURB38275";33;"Piper+xylosteoides"
"FURB38276";33;"Piper+xylosteoides"
"FURB38277";33;"Piper+xylosteoides"
"FURB38284";33;"Piper+xylosteoides"
"FURB38285_2";33;"Piper+xylosteoides"
"FURB38297";33;"Piper+xylosteoides"
"FURB38301";33;"Piper+xylosteoides"
"FURB38303";33;"Piper+xylosteoides"
"FURB38304_2";33;"Piper+xylosteoides"
"FURB38305";33;"Piper+xylosteoides"
