filename,fold,specific_epithet,min,herbaria,seq,county,state
ALCB002686,34,Piper+hispidum,5,ALCB,26095,São Francisco do Conde,Bahia
ALCB002687,34,Piper+hispidum,5,ALCB,25976,Ilhéus,Bahia
ALCB002694,36,Piper+ilheusense,5,ALCB,25988,Ilhéus,Bahia
ALCB002695,36,Piper+ilheusense,5,ALCB,25984,Uruçuca,Bahia
ALCB002696,36,Piper+ilheusense,5,ALCB,25983,Itanagra,Bahia
ALCB002705,47,Piper+umbellatum,5,ALCB,26048,Eunápolis,Bahia
ALCB002706,47,Piper+umbellatum,5,ALCB,26038,Cachoeira,Bahia
ALCB002707_1,47,Piper+umbellatum,5,ALCB,26026,Eunápolis,Bahia
ALCB002708,47,Piper+umbellatum,5,ALCB,26039,Cachoeira,Bahia
ALCB002709,47,Piper+umbellatum,5,ALCB,26059,Ilhéus,Bahia
ALCB002710,47,Piper+umbellatum,5,ALCB,26094,São Francisco do Conde,Bahia
ALCB002711,47,Piper+umbellatum,5,ALCB,26020,,Bahia
ALCB002712,47,Piper+umbellatum,5,ALCB,26024,Santa Cruz Cabrália,Bahia
ALCB002713,47,Piper+umbellatum,5,ALCB,26071,Ituberá,Bahia
ALCB002719_1,47,Piper+umbellatum,5,ALCB,26023,Cruz das Almas,Bahia
ALCB002720,47,Piper+umbellatum,5,ALCB,26033,Arataca,Bahia
ALCB002721,47,Piper+umbellatum,5,ALCB,26025,Barra do Rocha,Bahia
ASE0004234,24,Piper+arboreum,5,ASE,40909,Campo do Brito,Sergipe
ASE0004449,24,Piper+arboreum,5,ASE,40914,Itabaiana,Sergipe
CEN00007794,23,Piper+anonifolium,5,CEN,12413,BOM JARDIM,MA
CEN00007798,23,Piper+anonifolium,5,CEN,12411,BOM JARDIM,MA
CEN00009542,24,Piper+arboreum,5,CEN,11435,LENCOIS,BA
CEN00009601,16,Peperomia+sincorana,5,CEN,11443,LENCOIS,BA
CEN00028975,16,Peperomia+sincorana,5,CEN,11421,ANDARAI,BA
CEN00030324,2,Peperomia+blanda,5,CEN,11445,MAIRI,BA
CEN00037801,41,Piper+mollicomum,5,CEN,12111,PORTO SEGURO,BA
CEN00041570,40,Piper+miquelianum,5,CEN,12106,VALENCA,BA
CEN00042436,20,Piper+amalago,5,CEN,11427,FEIRA DE SANTANA,BA
CEN00042438,20,Piper+amalago,5,CEN,11426,FEIRA DE SANTANA,BA
CEN00047110,9,Peperomia+magnoliifolia,5,CEN,11777,VALENCA,BA
CEN00047112,23,Piper+anonifolium,5,CEN,11924,UBAITABA,BA
CEN00050901,16,Peperomia+sincorana,5,CEN,11447,MORRO DO CHAPEU,BA
CEN00050911,2,Peperomia+blanda,5,CEN,11422,CAEM,BA
CEN00052097,24,Piper+arboreum,5,CEN,11455,PORTO SEGURO,BA
CEN00054499,28,Piper+dilatatum,5,CEN,12548,RIO FORMOSO,PE
CEN00054500,39,Piper+marginatum,5,CEN,12549,RIO FORMOSO,PE
CEN00054564,26,Piper+cernuum,5,CEN,11437,LENCOIS,BA
CEN00054565,44,Piper+tectoniifolium,5,CEN,11439,LENCOIS,BA
CEN00054566,27,Piper+crassinervium,5,CEN,11440,LENCOIS,BA
CEN00054586,17,Peperomia+tetraphylla,5,CEN,11452,MORRO DO CHAPEU,BA
CEN00055009,16,Peperomia+sincorana,5,CEN,11453,MORRO DO CHAPEU,BA
CEN00055403,25,Piper+caldense,5,CEN,12552,RIO FORMOSO,PE
CEN00055430,24,Piper+arboreum,5,CEN,12554,RIO FORMOSO,PE
CEN00057417,34,Piper+hispidum,5,CEN,12082,PORTO SEGURO,BA
CEN00057475,34,Piper+hispidum,5,CEN,12086,PORTO SEGURO,BA
CEN00057612,41,Piper+mollicomum,5,CEN,11397,PORTO SEGURO,BA
CEN00057638,13,Peperomia+pellucida,5,CEN,11428,FEIRA DE SANTANA,BA
CEN00059979,24,Piper+arboreum,5,CEN,12545,RIO FORMOSO,PE
CEN00059980,39,Piper+marginatum,5,CEN,12547,RIO FORMOSO,PE
CEN00060002,34,Piper+hispidum,5,CEN,12546,RIO FORMOSO,PE
CEN00060020,24,Piper+arboreum,5,CEN,12553,RIO FORMOSO,PE
CEN00066877,13,Peperomia+pellucida,5,CEN,12417,CAROLINA,MA
CEN00067544,41,Piper+mollicomum,5,CEN,12420,ESTREITO,MA
CEN00067591,45,Piper+tuberculatum,5,CEN,12419,ESTREITO,MA
CEN00068325,45,Piper+tuberculatum,5,CEN,12414,CAROLINA,MA
CEN00091594,45,Piper+tuberculatum,5,CEN,12416,CAROLINA,MA
ESA090387,12,Peperomia+oreophila,5,ESA,23756,Morro do Chapéu,Bahia
FLOR0016994,45,Piper+tuberculatum,5,FLOR,24697,Pau dos Ferros,Rio Grande do Norte
HUEFS0000073,2,Peperomia+blanda,5,HUEFS,21433,Lençóis,Bahia
HUEFS0001572,29,Piper+divaricatum,5,HUEFS,21886,Camaçari,Bahia
HUEFS0002771,4,Peperomia+circinnata,5,HUEFS,21449,Palmeiras,Bahia
HUEFS0003048,16,Peperomia+sincorana,5,HUEFS,22019,Andaraí,Bahia
HUEFS0003051,15,Peperomia+serpens,5,HUEFS,22033,Ilhéus,Bahia
HUEFS0003480,43,Piper+rhododendrifolium,5,HUEFS,21983,Santa Terezinha,Bahia
HUEFS0006343,6,Peperomia+galioides,5,HUEFS,21464,Palmeiras,Bahia
HUEFS0006578,20,Piper+amalago,5,HUEFS,22071,Salvador,Bahia
HUEFS0007130,24,Piper+arboreum,5,HUEFS,21806,Amélia Rodrigues,Bahia
HUEFS0007712,20,Piper+amalago,5,HUEFS,22072,Salvador,Bahia
HUEFS0008189,2,Peperomia+blanda,5,HUEFS,21436,Feira de Santana,Bahia
HUEFS0009585,17,Peperomia+tetraphylla,5,HUEFS,21368,Anguera,Bahia
HUEFS0010700,17,Peperomia+tetraphylla,5,HUEFS,21562,Abaíra,Bahia
HUEFS0012161,27,Piper+crassinervium,5,HUEFS,21873,Abaíra,Bahia
HUEFS0012892,17,Peperomia+tetraphylla,5,HUEFS,21567,Piatã,Bahia
HUEFS0013029,25,Piper+caldense,5,HUEFS,21838,Abaíra,Bahia
HUEFS0013395,1,Peperomia+alata,5,HUEFS,21409,Castro Alves,Bahia
HUEFS0014725,3,Peperomia+campinasana,5,HUEFS,21447,Rio de Contas,Bahia
HUEFS0015123,29,Piper+divaricatum,5,HUEFS,22075,Santo Amaro,Bahia
HUEFS0016074,17,Peperomia+tetraphylla,5,HUEFS,21571,Abaíra,Bahia
HUEFS0016518_e1,30,Piper+fuligineum,5,HUEFS,21893,Abaíra,Bahia
HUEFS0016598,1,Peperomia+alata,5,HUEFS,21411,Abaíra,Bahia
HUEFS0017103,17,Peperomia+tetraphylla,5,HUEFS,21572,Abaíra,Bahia
HUEFS0020831,17,Peperomia+tetraphylla,5,HUEFS,21569,Palmeiras,Bahia
HUEFS0021040,2,Peperomia+blanda,5,HUEFS,21425,Lençóis,Bahia
HUEFS0021100,10,Peperomia+nitida,5,HUEFS,21487,Lençóis,Bahia
HUEFS0021208,44,Piper+tectoniifolium,5,HUEFS,21998,Lençóis,Bahia
HUEFS0021241,11,Peperomia+obtusifolia,5,HUEFS,21492,Lençóis,Bahia
HUEFS0021272,6,Peperomia+galioides,5,HUEFS,21462,Lençóis,Bahia
HUEFS0021316,6,Peperomia+galioides,5,HUEFS,21358,Palmeiras,Bahia
HUEFS0021320,17,Peperomia+tetraphylla,5,HUEFS,21568,Palmeiras,Bahia
HUEFS0021802,11,Peperomia+obtusifolia,5,HUEFS,21494,Una,Bahia
HUEFS0022747,11,Peperomia+obtusifolia,5,HUEFS,21495,Ilhéus,Bahia
HUEFS0023786,2,Peperomia+blanda,5,HUEFS,21427,Lençóis,Bahia
HUEFS0025006,17,Peperomia+tetraphylla,5,HUEFS,21578,Piatã,Bahia
HUEFS0025703,14,Peperomia+rotundifolia,5,HUEFS,22266,Lençóis,Bahia
HUEFS0025706,44,Piper+tectoniifolium,5,HUEFS,22265,Lençóis,Bahia
HUEFS0025834,2,Peperomia+blanda,5,HUEFS,21428,Morro do Chapéu,Bahia
HUEFS0025965,2,Peperomia+blanda,5,HUEFS,22268,Lençóis,Bahia
HUEFS0026898,27,Piper+crassinervium,5,HUEFS,21875,Rio de Contas,Bahia
HUEFS0028270,24,Piper+arboreum,5,HUEFS,21819,Andaraí,Bahia
HUEFS0028720,17,Peperomia+tetraphylla,5,HUEFS,21579,Piatã,Bahia
HUEFS0029580,30,Piper+fuligineum,5,HUEFS,21897,Piatã,Bahia
HUEFS0030599,21,Piper+amplum,5,HUEFS,21772,Santa Terezinha,Bahia
HUEFS0030842,17,Peperomia+tetraphylla,5,HUEFS,22208,Lençóis,Bahia
HUEFS0033200,17,Peperomia+tetraphylla,5,HUEFS,22132,Abaíra,Bahia
HUEFS0033956,47,Piper+umbellatum,5,HUEFS,22164,Aratacá,Bahia
HUEFS0034550,4,Peperomia+circinnata,5,HUEFS,22210,Palmeiras,Bahia
HUEFS0034619,13,Peperomia+pellucida,5,HUEFS,22130,Feira de Santana,Bahia
HUEFS0043094,16,Peperomia+sincorana,5,HUEFS,22141,Mucugê,Bahia
HUEFS0044920,47,Piper+umbellatum,5,HUEFS,22013,Uruçuca,Bahia
HUEFS0045106,24,Piper+arboreum,5,HUEFS,22297,Lençóis,Bahia
HUEFS0045321,1,Peperomia+alata,5,HUEFS,21412,Castro Alves,Bahia
HUEFS0050110,34,Piper+hispidum,5,HUEFS,21920,Ilhéus,Bahia
HUEFS0050914,3,Peperomia+campinasana,5,HUEFS,21448,Abaíra,Bahia
HUEFS0050915,2,Peperomia+blanda,5,HUEFS,21429,Abaíra,Bahia
HUEFS0050922,16,Peperomia+sincorana,5,HUEFS,21545,Abaíra,Bahia
HUEFS0051628,21,Piper+amplum,5,HUEFS,21774,Prado,Bahia
HUEFS0052029,43,Piper+rhododendrifolium,5,HUEFS,21974,Santa Terezinha,Bahia
HUEFS0052224,10,Peperomia+nitida,5,HUEFS,22231,Mucugê,Bahia
HUEFS0054373,17,Peperomia+tetraphylla,5,HUEFS,21586,Morro do Chapéu,Bahia
HUEFS0054751,30,Piper+fuligineum,5,HUEFS,21899,Jaborandi,Bahia
HUEFS0055834,47,Piper+umbellatum,5,HUEFS,22190,Rio de Contas,Bahia
HUEFS0057531,24,Piper+arboreum,5,HUEFS,21805,Miguel Calmon,Bahia
HUEFS0059671,2,Peperomia+blanda,5,HUEFS,21432,Maracás,Bahia
HUEFS0059759,37,Piper+klotzschianum,5,HUEFS,21936,Ubaíra,Bahia
HUEFS0059903,20,Piper+amalago,5,HUEFS,21753,Caravelas,Bahia
HUEFS0059905,24,Piper+arboreum,5,HUEFS,21820,Caravelas,Bahia
HUEFS0059994,38,Piper+limai,5,HUEFS,21942,Wenceslau Guimarães,Bahia
HUEFS0060061,21,Piper+amplum,5,HUEFS,21775,Wenceslau Guimarães,Bahia
HUEFS0060070,38,Piper+limai,5,HUEFS,21943,Wenceslau Guimarães,Bahia
HUEFS0060093,38,Piper+limai,5,HUEFS,21944,Mucuri,Bahia
HUEFS0060226,34,Piper+hispidum,5,HUEFS,21922,Canavieiras,Bahia
HUEFS0061275,17,Peperomia+tetraphylla,5,HUEFS,21589,Morro do Chapéu,Bahia
HUEFS0061278,18,Peperomia+urocarpa,5,HUEFS,22267,Lençóis,Bahia
HUEFS0061279,27,Piper+crassinervium,5,HUEFS,22263,Lençóis,Bahia
HUEFS0061280,11,Peperomia+obtusifolia,5,HUEFS,22269,Lençóis,Bahia
HUEFS0061292,17,Peperomia+tetraphylla,5,HUEFS,21599,Palmeira,Bahia
HUEFS0063745,11,Peperomia+obtusifolia,5,HUEFS,21498,Lençóis,Bahia
HUEFS0063746,44,Piper+tectoniifolium,5,HUEFS,22000,Lençóis,Bahia
HUEFS0063747,18,Peperomia+urocarpa,5,HUEFS,21606,Lençóis,Bahia
HUEFS0063748,26,Piper+cernuum,5,HUEFS,22262,Lençóis,Bahia
HUEFS0063977,17,Peperomia+tetraphylla,5,HUEFS,21590,Morro do Chapéu,Bahia
HUEFS0068810,17,Peperomia+tetraphylla,5,HUEFS,21593,Morro do Chapéu,Bahia
HUEFS0068812,16,Peperomia+sincorana,5,HUEFS,21552,Morro do Chapéu,Bahia
HUEFS0074345,3,Peperomia+campinasana,5,HUEFS,21442,Rio de Contas,Bahia
HUEFS0080592,2,Peperomia+blanda,5,HUEFS,21435,Caém,Bahia
HUEFS0081119,24,Piper+arboreum,5,HUEFS,21810,Una,Bahia
HUEFS0081121_e1,28,Piper+dilatatum,5,HUEFS,21882,Ilhéus,Bahia
HUEFS0081122,25,Piper+caldense,5,HUEFS,21845,Ilhéus,Bahia
HUEFS0084403,24,Piper+arboreum,5,HUEFS,21823,Rui Barbosa,Bahia
HUEFS0085530,2,Peperomia+blanda,5,HUEFS,21438,Rui Barbosa,Bahia
HUEFS0085536,24,Piper+arboreum,5,HUEFS,21812,Rui Barbosa,Bahia
HUEFS0085627,34,Piper+hispidum,5,HUEFS,22279,Rui Barbosa,Bahia
HUEFS0090148,20,Piper+amalago,5,HUEFS,21754,São Miguel dos Campos,Alagoas
HUEFS0090152,39,Piper+marginatum,5,HUEFS,21950,São Miguel dos Campos,Alagoas
HUEFS0090181,28,Piper+dilatatum,5,HUEFS,22280,Murici,Alagoas
HUEFS0090186,38,Piper+limai,5,HUEFS,22105,Messias,Alagoas
HUEFS0091322,20,Piper+amalago,5,HUEFS,21755,Rui Barbosa,Bahia
HUEFS0091945,2,Peperomia+blanda,5,HUEFS,21367,Itaberaba,Bahia
HUEFS0092633,17,Peperomia+tetraphylla,5,HUEFS,21595,Lençóis,Bahia
HUEFS0092963,4,Peperomia+circinnata,5,HUEFS,21452,Mucugê,Bahia
HUEFS0093786,16,Peperomia+sincorana,5,HUEFS,21557,Mucugê,Bahia
HUEFS0093859,33,Piper+grazielae,5,HUEFS,21869,Elísio Medrado,Bahia
HUEFS0096030,2,Peperomia+blanda,5,HUEFS,21439,Itaberaba,Bahia
HUEFS0097858,24,Piper+arboreum,5,HUEFS,21813,Senhor do Bonfim,Bahia
HUEFS0097913,1,Peperomia+alata,5,HUEFS,21414,Senhor do Bonfim,Bahia
HUEFS0102062,29,Piper+divaricatum,5,HUEFS,22223,Camamu,Bahia
HUEFS0105346,17,Peperomia+tetraphylla,5,HUEFS,21561,Piatã,Bahia
HUEFS0106302,10,Peperomia+nitida,5,HUEFS,21486,Lençóis,Bahia
HUEFS0107915,16,Peperomia+sincorana,5,HUEFS,21525,,Bahia
HUEFS0108972,24,Piper+arboreum,5,HUEFS,21781,Itanhém,Bahia
HUEFS0114969,16,Peperomia+sincorana,5,HUEFS,21527,Mucugê,Bahia
HUEFS0115483,2,Peperomia+blanda,5,HUEFS,21419,Palmeiras,Bahia
HUEFS0115727,13,Peperomia+pellucida,5,HUEFS,21504,Feira de Santana,Bahia
HUEFS0116340,5,Peperomia+corcovadensis,5,HUEFS,21357,Amargosa,Bahia
HUEFS0116390,5,Peperomia+corcovadensis,5,HUEFS,21461,Amargosa,Bahia
HUEFS0116405,42,Piper+ovatum,5,HUEFS,21353,Amargosa,Bahia
HUEFS0116422,24,Piper+arboreum,5,HUEFS,21784,Amargosa,Bahia
HUEFS0116430,26,Piper+cernuum,5,HUEFS,21848,Amargosa,Bahia
HUEFS0116441,14,Peperomia+rotundifolia,5,HUEFS,21522,Amargosa,Bahia
HUEFS0116504,5,Peperomia+corcovadensis,5,HUEFS,21455,Amargosa,Bahia
HUEFS0116520,14,Peperomia+rotundifolia,5,HUEFS,21524,Amargosa,Bahia
HUEFS0116533,42,Piper+ovatum,5,HUEFS,21966,Amargosa,Bahia
HUEFS0116552,1,Peperomia+alata,5,HUEFS,21408,Amargosa,Bahia
HUEFS0116754,47,Piper+umbellatum,5,HUEFS,22007,Mutuípe,Bahia
HUEFS0117236,20,Piper+amalago,5,HUEFS,21354,Salvador,Bahia
HUEFS0119216,1,Peperomia+alata,5,HUEFS,21352,Amargosa,Bahia
HUEFS0119218,37,Piper+klotzschianum,5,HUEFS,21928,Amargosa,Bahia
HUEFS0120311,2,Peperomia+blanda,5,HUEFS,21416,Feira de Santana,Bahia
HUEFS0120854,2,Peperomia+blanda,5,HUEFS,21421,Feira de Santana,Bahia
HUEFS0121147,29,Piper+divaricatum,5,HUEFS,21885,Feira de Santana,Bahia
HUEFS0121180,1,Peperomia+alata,5,HUEFS,21361,Itaberaba,Bahia
HUEFS0121616,41,Piper+mollicomum,5,HUEFS,21953,Caturama,Bahia
HUEFS0126147,45,Piper+tuberculatum,5,HUEFS,22002,Mundo Novo,Bahia
HUEFS0126948,25,Piper+caldense,5,HUEFS,21837,Itamaraju,Bahia
HUEFS0126999,18,Peperomia+urocarpa,5,HUEFS,21609,Wenceslau Guimarães,Bahia
HUEFS0127481,24,Piper+arboreum,5,HUEFS,21785,Itacaré,Bahia
HUEFS0133995,20,Piper+amalago,5,HUEFS,22070,Salvador,Bahia
HUEFS0134441,41,Piper+mollicomum,5,HUEFS,21954,,Ceará
HUEFS0137527,9,Peperomia+magnoliifolia,5,HUEFS,22238,Igrapiúna,Bahia
HUEFS0138566,25,Piper+caldense,5,HUEFS,22186,Fortaleza,Ceará
HUEFS0138568,20,Piper+amalago,5,HUEFS,22220,Guaramiranga,Ceará
HUEFS0140164,24,Piper+arboreum,5,HUEFS,21786,Ubaíra,Bahia
HUEFS0140169,42,Piper+ovatum,5,HUEFS,21967,Ubaíra,Bahia
HUEFS0142011,29,Piper+divaricatum,5,HUEFS,21884,Cairú,Bahia
HUEFS0142435,24,Piper+arboreum,5,HUEFS,21782,Teixeira de Freitas,Bahia
HUEFS0142441,38,Piper+limai,5,HUEFS,21939,Itamaraju,Bahia
