"filename";"fold";"specific_epithet"
"HUEFS0061292";12;"Peperomia+tetraphylla"
"HUEFS0063745";7;"Peperomia+obtusifolia"
"HUEFS0063746";32;"Piper+tectoniifolium"
"HUEFS0063747";13;"Peperomia+urocarpa"
"HUEFS0063748";19;"Piper+cernuum"
"HUEFS0063977";12;"Peperomia+tetraphylla"
"HUEFS0068810";12;"Peperomia+tetraphylla"
"HUEFS0068812";11;"Peperomia+sincorana"
"HUEFS0080592";2;"Peperomia+blanda"
"HUEFS0081119";17;"Piper+arboreum"
"HUEFS0081121_e1";21;"Piper+dilatatum"
"HUEFS0081122";18;"Piper+caldense"
"HUEFS0084403";17;"Piper+arboreum"
"HUEFS0085530";2;"Peperomia+blanda"
"HUEFS0085536";17;"Piper+arboreum"
"HUEFS0085627";26;"Piper+hispidum"
"HUEFS0090148";15;"Piper+amalago"
"HUEFS0090152";29;"Piper+marginatum"
"HUEFS0090181";21;"Piper+dilatatum"
"HUEFS0091322";15;"Piper+amalago"
"HUEFS0091945";2;"Peperomia+blanda"
"HUEFS0092633";12;"Peperomia+tetraphylla"
"HUEFS0093786";11;"Peperomia+sincorana"
"HUEFS0093859";25;"Piper+grazielae"
"HUEFS0096030";2;"Peperomia+blanda"
"HUEFS0097858";17;"Piper+arboreum"
"HUEFS0097913";1;"Peperomia+alata"
"HUEFS0102062";22;"Piper+divaricatum"
"HUEFS0105346";12;"Peperomia+tetraphylla"
"HUEFS0107915";11;"Peperomia+sincorana"
"HUEFS0108972";17;"Piper+arboreum"
"HUEFS0114969";11;"Peperomia+sincorana"
"HUEFS0115483";2;"Peperomia+blanda"
"HUEFS0115727";9;"Peperomia+pellucida"
"HUEFS0116405";31;"Piper+ovatum"
"HUEFS0116422";17;"Piper+arboreum"
"HUEFS0116430";19;"Piper+cernuum"
"HUEFS0116441";10;"Peperomia+rotundifolia"
"HUEFS0116520";10;"Peperomia+rotundifolia"
"HUEFS0116533";31;"Piper+ovatum"
"HUEFS0116552";1;"Peperomia+alata"
"HUEFS0116754";34;"Piper+umbellatum"
"HUEFS0117236";15;"Piper+amalago"
"HUEFS0119216";1;"Peperomia+alata"
"HUEFS0120311";2;"Peperomia+blanda"
"HUEFS0120854";2;"Peperomia+blanda"
"HUEFS0121147";22;"Piper+divaricatum"
"HUEFS0121180";1;"Peperomia+alata"
"HUEFS0121616";30;"Piper+mollicomum"
"HUEFS0126147";33;"Piper+tuberculatum"
"HUEFS0126948";18;"Piper+caldense"
"HUEFS0126999";13;"Peperomia+urocarpa"
"HUEFS0127481";17;"Piper+arboreum"
"HUEFS0133995";15;"Piper+amalago"
"HUEFS0134441";30;"Piper+mollicomum"
"HUEFS0137527";6;"Peperomia+magnoliifolia"
"HUEFS0138566";18;"Piper+caldense"
"HUEFS0138568";15;"Piper+amalago"
"HUEFS0140164";17;"Piper+arboreum"
"HUEFS0140169";31;"Piper+ovatum"
"HUEFS0142011";22;"Piper+divaricatum"
"HUEFS0142435";17;"Piper+arboreum"
"HUEFS0143034";29;"Piper+marginatum"
"HUEFS0144339";6;"Peperomia+magnoliifolia"
"HUEFS0144342";30;"Piper+mollicomum"
"HUEFS0144348";16;"Piper+amplum"
"HUEFS0144755";9;"Peperomia+pellucida"
"HUEFS0145422";16;"Piper+amplum"
"HUEFS0145430";16;"Piper+amplum"
"HUEFS0145431";31;"Piper+ovatum"
"HUEFS0145432";16;"Piper+amplum"
"HUEFS0145433";30;"Piper+mollicomum"
"HUEFS0149837";16;"Piper+amplum"
"HUEFS0152267";2;"Peperomia+blanda"
"HUEFS0152268";12;"Peperomia+tetraphylla"
"HUEFS0152269";12;"Peperomia+tetraphylla"
"HUEFS0152270";20;"Piper+crassinervium"
"HUEFS0158577";7;"Peperomia+obtusifolia"
"HUEFS0158578";6;"Peperomia+magnoliifolia"
"HUEFS0159148_e1";26;"Piper+hispidum"
"HUEFS0165961";30;"Piper+mollicomum"
"HUEFS0167113";30;"Piper+mollicomum"
"HUEFS0167834";17;"Piper+arboreum"
"HUEFS0170743";25;"Piper+grazielae"
"HUEFS0171544";18;"Piper+caldense"
"HUEFS0171954";15;"Piper+amalago"
"HUEFS0172759";31;"Piper+ovatum"
"HUEFS0172761";30;"Piper+mollicomum"
"HUEFS0172763";34;"Piper+umbellatum"
"HUEFS0174764";2;"Peperomia+blanda"
"HUEFS0179581";18;"Piper+caldense"
"HUEFS0179730";17;"Piper+arboreum"
"HUEFS0179992";15;"Piper+amalago"
"HUEFS0180010";33;"Piper+tuberculatum"
"HUEFS0182355_01";15;"Piper+amalago"
"HUEFS0182630";15;"Piper+amalago"
"HUEFS0182702";30;"Piper+mollicomum"
"HUEFS0182755";30;"Piper+mollicomum"
"HUEFS0184668";9;"Peperomia+pellucida"
"HUEFS0185688";22;"Piper+divaricatum"
"HUEFS0187361";7;"Peperomia+obtusifolia"
"HUESB000008455";26;"Piper+hispidum"
"HUESB000008456";25;"Piper+grazielae"
"HUESB000009645";31;"Piper+ovatum"
"HUESB000009646";15;"Piper+amalago"
"HUESB000009647";17;"Piper+arboreum"
"HUESB000011405";25;"Piper+grazielae"
"HUESB000011407";25;"Piper+grazielae"
"HUESB000011408";25;"Piper+grazielae"
"HUESB000011409";25;"Piper+grazielae"
"HUESB000011411";31;"Piper+ovatum"
"IAN015465";31;"Piper+ovatum"
"INPA0012278";4;"Peperomia+glabella"
"INPA0012280";15;"Piper+amalago"
"INPA0012282";19;"Piper+cernuum"
"INPA0012285";25;"Piper+grazielae"
"INPA0012295";20;"Piper+crassinervium"
"INPA0012304";33;"Piper+tuberculatum"
"INPA0105265_e1";5;"Peperomia+macrostachya"
"INPA0116350";33;"Piper+tuberculatum"
"INPA0116468";33;"Piper+tuberculatum"
"INPA0116554_e1";33;"Piper+tuberculatum"
"INPA0116651";33;"Piper+tuberculatum"
"INPA0145513";33;"Piper+tuberculatum"
"INPA0161273";14;"Piper+aduncum"
"INPA0161280";15;"Piper+amalago"
"IPA0006583";27;"Piper+hoffmannseggianum"
"MBM047196";29;"Piper+marginatum"
"MBM060138";13;"Peperomia+urocarpa"
"MBM065952";14;"Piper+aduncum"
"MBM069650";11;"Peperomia+sincorana"
"MBM071940";11;"Peperomia+sincorana"
"MBM082693";23;"Piper+fuligineum"
"MBM087895";22;"Piper+divaricatum"
"MBM087896";21;"Piper+dilatatum"
"MBM087898";17;"Piper+arboreum"
"MBM087899";15;"Piper+amalago"
"MBM087900";17;"Piper+arboreum"
"MBM090841";6;"Peperomia+magnoliifolia"
"MBM091671";15;"Piper+amalago"
"MBM091686";17;"Piper+arboreum"
"MBM094635";21;"Piper+dilatatum"
"MBM094639";4;"Peperomia+glabella"
"MBM094643";17;"Piper+arboreum"
"MBM094651";6;"Peperomia+magnoliifolia"
"MBM094655";34;"Piper+umbellatum"
"MBM094890";28;"Piper+ilheusense"
"MBM094892";35;"Piper+vicosanum"
"MBM094893";28;"Piper+ilheusense"
"MBM094896";35;"Piper+vicosanum"
"MBM094897";16;"Piper+amplum"
"MBM094898";15;"Piper+amalago"
"MBM094899";35;"Piper+vicosanum"
"MBM094901";16;"Piper+amplum"
"MBM094902";26;"Piper+hispidum"
"MBM094903";13;"Peperomia+urocarpa"
"MBM094904";31;"Piper+ovatum"
"MBM094905";22;"Piper+divaricatum"
"MBM094907";18;"Piper+caldense"
"MBM094908";15;"Piper+amalago"
"MBM094909";18;"Piper+caldense"
"MBM094911";25;"Piper+grazielae"
"MBM094912";26;"Piper+hispidum"
"MBM094913";28;"Piper+ilheusense"
"MBM103274";26;"Piper+hispidum"
"MBM104695";11;"Peperomia+sincorana"
"MBM107520";22;"Piper+divaricatum"
"MBM107521";21;"Piper+dilatatum"
"MBM107522";18;"Piper+caldense"
"MBM110148";25;"Piper+grazielae"
"MBM110626";22;"Piper+divaricatum"
"MBM115846";17;"Piper+arboreum"
"MBM115999";12;"Peperomia+tetraphylla"
"MBM116001";21;"Piper+dilatatum"
"MBM116002";28;"Piper+ilheusense"
"MBM116003";22;"Piper+divaricatum"
"MBM116004";30;"Piper+mollicomum"
"MBM116005";24;"Piper+gaudichaudianum"
"MBM116007";17;"Piper+arboreum"
"MBM116008";11;"Peperomia+sincorana"
"MBM116009";8;"Peperomia+oreophila"
"MBM116011";3;"Peperomia+galioides"
"MBM116012";11;"Peperomia+sincorana"
"MBM116013";8;"Peperomia+oreophila"
"MBM116014";3;"Peperomia+galioides"
"MBM116015";14;"Piper+aduncum"
"MBM116016";4;"Peperomia+glabella"
"MBM133455";15;"Piper+amalago"
"MBM133456";14;"Piper+aduncum"
"MBM151509";16;"Piper+amplum"
"MBM162983";22;"Piper+divaricatum"
"MBM162984";15;"Piper+amalago"
"MBM172021";17;"Piper+arboreum"
"MBM172022";28;"Piper+ilheusense"
"MBM175479";18;"Piper+caldense"
"MBM175481";17;"Piper+arboreum"
"MBM175482";7;"Peperomia+obtusifolia"
"MBM175483_1";6;"Peperomia+magnoliifolia"
"MBM175485";28;"Piper+ilheusense"
"MBM180871";17;"Piper+arboreum"
"MBM218463";35;"Piper+vicosanum"
"MBM229798";22;"Piper+divaricatum"
"MBM238879";18;"Piper+caldense"
"MBM238880";28;"Piper+ilheusense"
"MBM249783";17;"Piper+arboreum"
"MBM255274";16;"Piper+amplum"
"MBM255275";17;"Piper+arboreum"
"MBM255280";21;"Piper+dilatatum"
"MBM275415";35;"Piper+vicosanum"
"MBM275418";10;"Peperomia+rotundifolia"
"MBM284344";22;"Piper+divaricatum"
"MBM285213";29;"Piper+marginatum"
"MBM307936";14;"Piper+aduncum"
"MBM312697";22;"Piper+divaricatum"
"MBM315324";16;"Piper+amplum"
"MBM315325";17;"Piper+arboreum"
"MBM315328";17;"Piper+arboreum"
"MBM315330";7;"Peperomia+obtusifolia"
"MBM321090";16;"Piper+amplum"
"MBM321091";18;"Piper+caldense"
"MBM321092";18;"Piper+caldense"
"MBM324320";16;"Piper+amplum"
"MBM324321";25;"Piper+grazielae"
"MBM332552";16;"Piper+amplum"
"MBM332575";31;"Piper+ovatum"
"MBM332576";16;"Piper+amplum"
"MBM335286";17;"Piper+arboreum"
"MBM336920";22;"Piper+divaricatum"
"MBM337201";20;"Piper+crassinervium"
"MBM384341";16;"Piper+amplum"
"MBM410121";17;"Piper+arboreum"
"NL-U1481546";9;"Peperomia+pellucida"
"NL-U1482967";28;"Piper+ilheusense"
"NL-U1482968";28;"Piper+ilheusense"
"NL-U1483800";22;"Piper+divaricatum"
"NL-U1490159";15;"Piper+amalago"
"NL-U1572102";7;"Peperomia+obtusifolia"
"NL-U1572103";12;"Peperomia+tetraphylla"
"NL-U1572105";12;"Peperomia+tetraphylla"
"NL-U1572106";12;"Peperomia+tetraphylla"
"NL-U1572107";13;"Peperomia+urocarpa"
"NY00298260_01";7;"Peperomia+obtusifolia"
"NY00415620_01";18;"Piper+caldense"
"NY00416366_01";14;"Piper+aduncum"
"NY00416369_01";6;"Peperomia+magnoliifolia"
"NY00416370_01";10;"Peperomia+rotundifolia"
"NY00517641_01";21;"Piper+dilatatum"
"NY00555111_01";10;"Peperomia+rotundifolia"
"NY00555176_01";11;"Peperomia+sincorana"
"NY00555178_01";11;"Peperomia+sincorana"
"NY00555179_01";11;"Peperomia+sincorana"
"NY00555180_01";11;"Peperomia+sincorana"
"NY00555183_01";11;"Peperomia+sincorana"
"NY00555184_01";11;"Peperomia+sincorana"
"NY00555185_01";11;"Peperomia+sincorana"
"NY00555186_01";11;"Peperomia+sincorana"
"NY00555187_01";11;"Peperomia+sincorana"
"NY00555188_01";11;"Peperomia+sincorana"
"NY00555231_01";12;"Peperomia+tetraphylla"
"NY00555237_01";12;"Peperomia+tetraphylla"
"NY00555240_01";12;"Peperomia+tetraphylla"
"NY00555241_01";12;"Peperomia+tetraphylla"
"NY00555242_01";12;"Peperomia+tetraphylla"
"NY00555243_01";12;"Peperomia+tetraphylla"
"NY00555244_01";12;"Peperomia+tetraphylla"
"NY00555325_01";12;"Peperomia+tetraphylla"
"NY00555381_01";12;"Peperomia+tetraphylla"
"NY00555382_01";12;"Peperomia+tetraphylla"
"NY00555475_01";13;"Peperomia+urocarpa"
"NY00555480_01";13;"Peperomia+urocarpa"
"NY00555525_01";13;"Peperomia+urocarpa"
"NY00555545_01";13;"Peperomia+urocarpa"
"NY00555547_01";13;"Peperomia+urocarpa"
"NY00555552_01";13;"Peperomia+urocarpa"
"NY00555593_01";14;"Piper+aduncum"
"NY00555600_01";14;"Piper+aduncum"
"NY00555604_01";14;"Piper+aduncum"
"NY00555605_01";14;"Piper+aduncum"
"NY00555609_01";14;"Piper+aduncum"
"NY00555610_01";14;"Piper+aduncum"
"NY00555612_01";14;"Piper+aduncum"
"NY00555617_01";14;"Piper+aduncum"
"NY00555624_01";14;"Piper+aduncum"
"NY00555626_01";14;"Piper+aduncum"
"NY00555627_01";14;"Piper+aduncum"
"NY00555628_01";14;"Piper+aduncum"
"NY00555660_01";15;"Piper+amalago"
"NY00555675_01";15;"Piper+amalago"
"NY00555677_01";15;"Piper+amalago"
"NY00555679_01";15;"Piper+amalago"
"NY00555720_01";16;"Piper+amplum"
"NY00555721_01";16;"Piper+amplum"
"NY00555722_01";16;"Piper+amplum"
"NY00555723_01";16;"Piper+amplum"
"NY00555724_01";16;"Piper+amplum"
"NY00555725_01";16;"Piper+amplum"
"NY00555728_01";16;"Piper+amplum"
"NY00555730_01";16;"Piper+amplum"
"NY00555743_01";16;"Piper+amplum"
"NY00555744_01";16;"Piper+amplum"
"NY00555760_01";16;"Piper+amplum"
"NY00555776_01";16;"Piper+amplum"
"NY00555838_01";17;"Piper+arboreum"
"NY00555840_01";17;"Piper+arboreum"
"NY00555841_01";17;"Piper+arboreum"
"NY00555843_01";17;"Piper+arboreum"
"NY00555844_01";17;"Piper+arboreum"
"NY00555846_01";17;"Piper+arboreum"
"NY00555847_01";17;"Piper+arboreum"
"NY00555852_01";17;"Piper+arboreum"
"NY00555853_01";17;"Piper+arboreum"
"NY00555854_01";17;"Piper+arboreum"
"NY00555856_01";17;"Piper+arboreum"
"NY00555861_01";17;"Piper+arboreum"
"NY00555865_01";17;"Piper+arboreum"
"NY00555869_01";17;"Piper+arboreum"
"NY00555871_01";17;"Piper+arboreum"
"NY00555872_01";17;"Piper+arboreum"
"NY00555873_01";17;"Piper+arboreum"
"NY00555874_01";17;"Piper+arboreum"
"NY00555875_01";17;"Piper+arboreum"
"NY00555881_01";17;"Piper+arboreum"
"NY00555947_01";17;"Piper+arboreum"
"NY00555966_01";17;"Piper+arboreum"
"NY00555967_01";17;"Piper+arboreum"
"NY00555968_01";17;"Piper+arboreum"
"NY00555969_01";17;"Piper+arboreum"
"NY00555970_01";17;"Piper+arboreum"
"NY00555979_01";17;"Piper+arboreum"
"NY00555998_01";18;"Piper+caldense"
"NY00555999_01";18;"Piper+caldense"
"NY00556000_01";18;"Piper+caldense"
"NY00556014_01";18;"Piper+caldense"
"NY00556024_01";18;"Piper+caldense"
"NY00556026_01";18;"Piper+caldense"
"NY00556029_01";18;"Piper+caldense"
"NY00556031_01";18;"Piper+caldense"
"NY00556081_01";19;"Piper+cernuum"
"NY00556106_01";25;"Piper+grazielae"
"NY00556121_01";25;"Piper+grazielae"
"NY00556123_01";25;"Piper+grazielae"
"NY00556124_01";25;"Piper+grazielae"
"NY00556131_01";25;"Piper+grazielae"
"NY00556132_01";25;"Piper+grazielae"
"NY00556133_01";25;"Piper+grazielae"
"NY00556135_01";25;"Piper+grazielae"
"NY00556168_01";20;"Piper+crassinervium"
"NY00556171_01";20;"Piper+crassinervium"
"NY00556174_01";20;"Piper+crassinervium"
"NY00556228_01";21;"Piper+dilatatum"
"NY00556241_01";21;"Piper+dilatatum"
"NY00556242_01";21;"Piper+dilatatum"
"NY00556243_01";21;"Piper+dilatatum"
"NY00556244_01";21;"Piper+dilatatum"
"NY00556246_01";21;"Piper+dilatatum"
"NY00556248_01";21;"Piper+dilatatum"
"NY00556249_01";21;"Piper+dilatatum"
"NY00556250_01";21;"Piper+dilatatum"
"NY00556252_01";21;"Piper+dilatatum"
"NY00556253_01";21;"Piper+dilatatum"
"NY00556254_01";21;"Piper+dilatatum"
"NY00556257_01";21;"Piper+dilatatum"
"NY00556258_01";21;"Piper+dilatatum"
"NY00556273_01";22;"Piper+divaricatum"
"NY00556274_01";22;"Piper+divaricatum"
"NY00556280_01";22;"Piper+divaricatum"
"NY00556282_01";22;"Piper+divaricatum"
"NY00556283_01";22;"Piper+divaricatum"
"NY00556285_01";22;"Piper+divaricatum"
"NY00556286_01";22;"Piper+divaricatum"
"NY00556289_01";22;"Piper+divaricatum"
"NY00556291_01";22;"Piper+divaricatum"
"NY00556292_01";22;"Piper+divaricatum"
"NY00556294_01";22;"Piper+divaricatum"
"NY00556295_01";22;"Piper+divaricatum"
"NY00556312_01";22;"Piper+divaricatum"
"NY00556314_01";22;"Piper+divaricatum"
"NY00556336_01";23;"Piper+fuligineum"
"NY00556338_01";23;"Piper+fuligineum"
"NY00556345_01";23;"Piper+fuligineum"
"NY00556346_01";24;"Piper+gaudichaudianum"
"NY00556347_01";24;"Piper+gaudichaudianum"
"NY00556351_01";24;"Piper+gaudichaudianum"
