"filename";"fold";"specific_epithet"
"ALCB002601";226;"Piper+tuberculatum"
"ALCB002602";226;"Piper+tuberculatum"
"ALCB002606";230;"Piper+umbellatum"
"ALCB002623";82;"Piper+aduncum"
"ALCB002624";82;"Piper+aduncum"
"ALCB002627";82;"Piper+aduncum"
"ALCB002629";82;"Piper+aduncum"
"ALCB002634";87;"Piper+amalago"
"ALCB002635";87;"Piper+amalago"
"ALCB002639";87;"Piper+amalago"
"ALCB002640";87;"Piper+amalago"
"ALCB002641";87;"Piper+amalago"
"ALCB002644";87;"Piper+amalago"
"ALCB002645";87;"Piper+amalago"
"ALCB002646";87;"Piper+amalago"
"ALCB002648";87;"Piper+amalago"
"ALCB002649";87;"Piper+amalago"
"ALCB002651";87;"Piper+amalago"
"ALCB002653";87;"Piper+amalago"
"ALCB002654";87;"Piper+amalago"
"ALCB002655";87;"Piper+amalago"
"ALCB002656";90;"Piper+amplum"
"ALCB002662";91;"Piper+anisum"
"ALCB002665";136;"Piper+fuligineum"
"ALCB002666";187;"Piper+ovatum"
"ALCB002671";137;"Piper+gaudichaudianum"
"ALCB002673";137;"Piper+gaudichaudianum"
"ALCB002674";137;"Piper+gaudichaudianum"
"ALCB002678";139;"Piper+glabratum"
"ALCB002680";150;"Piper+hispidum"
"ALCB002684";150;"Piper+hispidum"
"ALCB002685";150;"Piper+hispidum"
"ALCB002686";150;"Piper+hispidum"
"ALCB002687";150;"Piper+hispidum"
"ALCB002694";154;"Piper+ilheusense"
"ALCB002695";154;"Piper+ilheusense"
"ALCB002696";154;"Piper+ilheusense"
"ALCB002705";230;"Piper+umbellatum"
"ALCB002706";230;"Piper+umbellatum"
"ALCB002707_1";230;"Piper+umbellatum"
"ALCB002708";230;"Piper+umbellatum"
"ALCB002709";230;"Piper+umbellatum"
"ALCB002710";230;"Piper+umbellatum"
"ALCB002711";230;"Piper+umbellatum"
"ALCB002712";230;"Piper+umbellatum"
"ALCB002713";230;"Piper+umbellatum"
"ALCB002719_1";230;"Piper+umbellatum"
"ALCB002720";230;"Piper+umbellatum"
"ALCB002721";230;"Piper+umbellatum"
"ASE0004234";93;"Piper+arboreum"
"ASE0004449";93;"Piper+arboreum"
"CBPM00000122_1";202;"Piper+regnellii"
"CBPM00000284";178;"Piper+mollicomum"
"CBPM00000285";82;"Piper+aduncum"
"CBPM00000286";209;"Piper+rivinoides"
"CBPM00000287";87;"Piper+amalago"
"CBPM00000288";178;"Piper+mollicomum"
"CBPM00000290";82;"Piper+aduncum"
"CBPM00000427_1";178;"Piper+mollicomum"
"CBPM00000428_1";209;"Piper+rivinoides"
"CBPM00000429";150;"Piper+hispidum"
"CBPM00000430";87;"Piper+amalago"
"CBPM00000457_1";82;"Piper+aduncum"
"CBPM00000458";178;"Piper+mollicomum"
"CBPM00000459_1";230;"Piper+umbellatum"
"CBPM00000636";178;"Piper+mollicomum"
"CBPM00000637";178;"Piper+mollicomum"
"CBPM00000638";178;"Piper+mollicomum"
"CEN00006402_1";230;"Piper+umbellatum"
"CEN00006433";93;"Piper+arboreum"
"CEN00007027";93;"Piper+arboreum"
"CEN00007209";93;"Piper+arboreum"
"CEN00007353";82;"Piper+aduncum"
"CEN00007794";92;"Piper+anonifolium"
"CEN00007798";92;"Piper+anonifolium"
"CEN00007865";122;"Piper+dilatatum"
"CEN00009286";19;"Peperomia+diaphanoides"
"CEN00009542";93;"Piper+arboreum"
"CEN00009601";65;"Peperomia+sincorana"
"CEN00010363";103;"Piper+callosum"
"CEN00010383";136;"Piper+fuligineum"
"CEN00010395";230;"Piper+umbellatum"
"CEN00012992";230;"Piper+umbellatum"
"CEN00014230";118;"Piper+cuyabanum"
"CEN00014534";226;"Piper+tuberculatum"
"CEN00014541";82;"Piper+aduncum"
"CEN00014674";82;"Piper+aduncum"
"CEN00015373";202;"Piper+regnellii"
"CEN00015374";118;"Piper+cuyabanum"
"CEN00015451";136;"Piper+fuligineum"
"CEN00015597";118;"Piper+cuyabanum"
"CEN00015603";82;"Piper+aduncum"
"CEN00015764";202;"Piper+regnellii"
"CEN00016544";202;"Piper+regnellii"
"CEN00016587";93;"Piper+arboreum"
"CEN00016600";90;"Piper+amplum"
"CEN00016612";232;"Piper+vicosanum"
"CEN00016615";143;"Piper+grazielae"
"CEN00016620";2;"Peperomia+alata"
"CEN00016983";93;"Piper+arboreum"
"CEN00017265";150;"Piper+hispidum"
"CEN00017267";150;"Piper+hispidum"
"CEN00017405";82;"Piper+aduncum"
"CEN00017584";202;"Piper+regnellii"
"CEN00017585";150;"Piper+hispidum"
"CEN00017601";150;"Piper+hispidum"
"CEN00017635";202;"Piper+regnellii"
"CEN00018059";93;"Piper+arboreum"
"CEN00018370";223;"Piper+tectoniifolium"
"CEN00018371";93;"Piper+arboreum"
"CEN00018469";82;"Piper+aduncum"
"CEN00018476";93;"Piper+arboreum"
"CEN00019775_1";118;"Piper+cuyabanum"
"CEN00019881";150;"Piper+hispidum"
"CEN00019886_1";150;"Piper+hispidum"
"CEN00019891";93;"Piper+arboreum"
"CEN00019894";93;"Piper+arboreum"
"CEN00019920_1";93;"Piper+arboreum"
"CEN00020841";93;"Piper+arboreum"
"CEN00020850_1";82;"Piper+aduncum"
"CEN00020866";150;"Piper+hispidum"
"CEN00020904_1";169;"Piper+macedoi"
"CEN00020913";93;"Piper+arboreum"
"CEN00020938";93;"Piper+arboreum"
"CEN00020950";93;"Piper+arboreum"
"CEN00021043";93;"Piper+arboreum"
"CEN00021065";150;"Piper+hispidum"
"CEN00021432";93;"Piper+arboreum"
"CEN00021433_1";118;"Piper+cuyabanum"
"CEN00021434";150;"Piper+hispidum"
"CEN00021453";93;"Piper+arboreum"
"CEN00022104";93;"Piper+arboreum"
"CEN00022292";233;"Piper+viminifolium"
"CEN00022683";93;"Piper+arboreum"
"CEN00022714";150;"Piper+hispidum"
"CEN00022769";122;"Piper+dilatatum"
"CEN00022778";118;"Piper+cuyabanum"
"CEN00022830";82;"Piper+aduncum"
"CEN00023786";233;"Piper+viminifolium"
"CEN00023787";82;"Piper+aduncum"
"CEN00023908";93;"Piper+arboreum"
"CEN00023956";11;"Peperomia+circinnata"
"CEN00023989";150;"Piper+hispidum"
"CEN00024191";226;"Piper+tuberculatum"
"CEN00024250";82;"Piper+aduncum"
"CEN00024298";233;"Piper+viminifolium"
"CEN00024322";150;"Piper+hispidum"
"CEN00024362";150;"Piper+hispidum"
"CEN00024374";82;"Piper+aduncum"
"CEN00024377";150;"Piper+hispidum"
"CEN00024386";150;"Piper+hispidum"
"CEN00024594";118;"Piper+cuyabanum"
"CEN00024636";82;"Piper+aduncum"
"CEN00024655";202;"Piper+regnellii"
"CEN00025211";82;"Piper+aduncum"
"CEN00025681";16;"Peperomia+dahlstedtii"
"CEN00026250";77;"Peperomia+urocarpa"
"CEN00026301";82;"Piper+aduncum"
"CEN00026328";54;"Peperomia+quadrangularis"
"CEN00026662";2;"Peperomia+alata"
"CEN00026663";187;"Piper+ovatum"
"CEN00026665";236;"Piper+xylosteoides"
"CEN00026700";93;"Piper+arboreum"
"CEN00026701";187;"Piper+ovatum"
"CEN00026702";8;"Peperomia+campinasana"
"CEN00026703";35;"Peperomia+loxensis"
"CEN00026738";35;"Peperomia+loxensis"
"CEN00026744";187;"Piper+ovatum"
"CEN00026746";230;"Piper+umbellatum"
"CEN00026747";90;"Piper+amplum"
"CEN00026749";122;"Piper+dilatatum"
"CEN00026930";11;"Peperomia+circinnata"
"CEN00026952";136;"Piper+fuligineum"
"CEN00027516";176;"Piper+mikanianum"
"CEN00027539";45;"Peperomia+obtusifolia"
"CEN00027545";114;"Piper+crassinervium"
"CEN00027569";18;"Peperomia+delicatula"
"CEN00027605_1";187;"Piper+ovatum"
"CEN00027793";82;"Piper+aduncum"
"CEN00027820";82;"Piper+aduncum"
"CEN00027933";35;"Peperomia+loxensis"
"CEN00027989";202;"Piper+regnellii"
"CEN00028421";150;"Piper+hispidum"
"CEN00028498_1";93;"Piper+arboreum"
"CEN00028537_1";82;"Piper+aduncum"
"CEN00028553";103;"Piper+callosum"
"CEN00028975";65;"Peperomia+sincorana"
"CEN00029342";216;"Piper+solmsianum"
"CEN00029358";233;"Piper+viminifolium"
"CEN00029361";22;"Peperomia+elongata"
"CEN00029362";93;"Piper+arboreum"
"CEN00029363";150;"Piper+hispidum"
"CEN00029364";187;"Piper+ovatum"
"CEN00029365";233;"Piper+viminifolium"
"CEN00029485";102;"Piper+caldense"
"CEN00029591";77;"Peperomia+urocarpa"
"CEN00030078";3;"Peperomia+arifolia"
"CEN00030086";230;"Piper+umbellatum"
"CEN00030324";7;"Peperomia+blanda"
"CEN00030640";22;"Peperomia+elongata"
"CEN00030758";48;"Peperomia+pellucida"
"CEN00030760";122;"Piper+dilatatum"
"CEN00030761";122;"Piper+dilatatum"
"CEN00031336";93;"Piper+arboreum"
"CEN00031652";150;"Piper+hispidum"
"CEN00031964";122;"Piper+dilatatum"
"CEN00032032_1";87;"Piper+amalago"
"CEN00032068";136;"Piper+fuligineum"
"CEN00032100";93;"Piper+arboreum"
"CEN00033331";93;"Piper+arboreum"
"CEN00033366";187;"Piper+ovatum"
"CEN00033668";93;"Piper+arboreum"
"CEN00033675";93;"Piper+arboreum"
"CEN00033793";122;"Piper+dilatatum"
"CEN00033796";122;"Piper+dilatatum"
"CEN00033799";82;"Piper+aduncum"
"CEN00034309";202;"Piper+regnellii"
"CEN00034755";230;"Piper+umbellatum"
"CEN00034756";202;"Piper+regnellii"
"CEN00035394";82;"Piper+aduncum"
"CEN00035399";82;"Piper+aduncum"
"CEN00035982";105;"Piper+cernuum"
"CEN00036276";26;"Peperomia+gardneriana"
"CEN00036400";82;"Piper+aduncum"
"CEN00036401";202;"Piper+regnellii"
"CEN00036402";82;"Piper+aduncum"
"CEN00036403";82;"Piper+aduncum"
"CEN00036405";93;"Piper+arboreum"
"CEN00036406";87;"Piper+amalago"
"CEN00036407";187;"Piper+ovatum"
"CEN00036408";35;"Peperomia+loxensis"
"CEN00036414";202;"Piper+regnellii"
"CEN00036415";102;"Piper+caldense"
"CEN00036416";136;"Piper+fuligineum"
"CEN00036417";82;"Piper+aduncum"
"CEN00036419";82;"Piper+aduncum"
"CEN00036420";187;"Piper+ovatum"
"CEN00036421";93;"Piper+arboreum"
"CEN00036422";236;"Piper+xylosteoides"
"CEN00036423";236;"Piper+xylosteoides"
"CEN00036424";82;"Piper+aduncum"
"CEN00036425";236;"Piper+xylosteoides"
"CEN00036426";187;"Piper+ovatum"
"CEN00036427";223;"Piper+tectoniifolium"
"CEN00036428";90;"Piper+amplum"
"CEN00036429";122;"Piper+dilatatum"
"CEN00036430";236;"Piper+xylosteoides"
"CEN00036439";136;"Piper+fuligineum"
"CEN00036440";82;"Piper+aduncum"
"CEN00036747";178;"Piper+mollicomum"
"CEN00036864";33;"Peperomia+hispidula"
"CEN00036870";17;"Peperomia+decora"
"CEN00036873";124;"Piper+divaricatum"
"CEN00036897";93;"Piper+arboreum"
"CEN00036909";73;"Peperomia+tetraphylla"
"CEN00036949";96;"Piper+bartlingianum"
"CEN00036978";82;"Piper+aduncum"
"CEN00036988";114;"Piper+crassinervium"
"CEN00037029";93;"Piper+arboreum"
"CEN00037801";178;"Piper+mollicomum"
"CEN00037816";90;"Piper+amplum"
"CEN00037822";82;"Piper+aduncum"
"CEN00037824";90;"Piper+amplum"
"CEN00037825";90;"Piper+amplum"
"CEN00038025";223;"Piper+tectoniifolium"
"CEN00038026";93;"Piper+arboreum"
"CEN00038027";223;"Piper+tectoniifolium"
"CEN00038030";83;"Piper+aequale"
"CEN00039088";39;"Peperomia+magnoliifolia"
"CEN00039089";124;"Piper+divaricatum"
"CEN00039091";90;"Piper+amplum"
"CEN00039435";102;"Piper+caldense"
"CEN00039439";93;"Piper+arboreum"
"CEN00039661";82;"Piper+aduncum"
"CEN00039754";164;"Piper+lhotzkyanum"
"CEN00039755";202;"Piper+regnellii"
"CEN00039756";82;"Piper+aduncum"
"CEN00039757_1";118;"Piper+cuyabanum"
"CEN00039758";122;"Piper+dilatatum"
"CEN00039760";114;"Piper+crassinervium"
"CEN00039761";91;"Piper+anisum"
"CEN00039762";105;"Piper+cernuum"
"CEN00039764";90;"Piper+amplum"
"CEN00039765";124;"Piper+divaricatum"
"CEN00039769";40;"Peperomia+martiana"
"CEN00039771";100;"Piper+cachimboense"
"CEN00039772";93;"Piper+arboreum"
"CEN00039774";93;"Piper+arboreum"
"CEN00039776";136;"Piper+fuligineum"
"CEN00039777";236;"Piper+xylosteoides"
"CEN00039778";11;"Peperomia+circinnata"
"CEN00039779";82;"Piper+aduncum"
"CEN00039780";59;"Peperomia+rotundifolia"
"CEN00039781";93;"Piper+arboreum"
"CEN00039782";25;"Peperomia+galioides"
"CEN00039783";143;"Piper+grazielae"
"CEN00039784";136;"Piper+fuligineum"
"CEN00040115";122;"Piper+dilatatum"
"CEN00040156";93;"Piper+arboreum"
"CEN00040184";136;"Piper+fuligineum"
"CEN00040190";82;"Piper+aduncum"
"CEN00040313";82;"Piper+aduncum"
"CEN00040318";122;"Piper+dilatatum"
"CEN00040860";11;"Peperomia+circinnata"
"CEN00040947";136;"Piper+fuligineum"
"CEN00041050";82;"Piper+aduncum"
"CEN00041051";136;"Piper+fuligineum"
"CEN00041377";87;"Piper+amalago"
"CEN00041528";122;"Piper+dilatatum"
"CEN00041531";176;"Piper+mikanianum"
"CEN00041533";25;"Peperomia+galioides"
"CEN00041534";82;"Piper+aduncum"
"CEN00041535";218;"Piper+striatifolium"
"CEN00041536";150;"Piper+hispidum"
"CEN00041537";218;"Piper+striatifolium"
"CEN00041538";177;"Piper+miquelianum"
"CEN00041539";122;"Piper+dilatatum"
"CEN00041540";40;"Peperomia+martiana"
"CEN00041542";114;"Piper+crassinervium"
"CEN00041543";102;"Piper+caldense"
"CEN00041545";72;"Peperomia+tenella"
"CEN00041546";236;"Piper+xylosteoides"
"CEN00041548";82;"Piper+aduncum"
"CEN00041550";102;"Piper+caldense"
"CEN00041551";216;"Piper+solmsianum"
"CEN00041552";171;"Piper+malacophyllum"
"CEN00041553";236;"Piper+xylosteoides"
"CEN00041554";150;"Piper+hispidum"
"CEN00041555";87;"Piper+amalago"
"CEN00041556";7;"Peperomia+blanda"
"CEN00041559";77;"Peperomia+urocarpa"
"CEN00041560";27;"Peperomia+glabella"
"CEN00041561";13;"Peperomia+corcovadensis"
"CEN00041562";3;"Peperomia+arifolia"
"CEN00041564";216;"Piper+solmsianum"
"CEN00041567";77;"Peperomia+urocarpa"
"CEN00041568";25;"Peperomia+galioides"
"CEN00041570";177;"Piper+miquelianum"
"CEN00041571";77;"Peperomia+urocarpa"
"CEN00041572";171;"Piper+malacophyllum"
"CEN00041573";176;"Piper+mikanianum"
"CEN00041575";171;"Piper+malacophyllum"
"CEN00041576";3;"Peperomia+arifolia"
"CEN00041990";93;"Piper+arboreum"
"CEN00042023";122;"Piper+dilatatum"
"CEN00042180";150;"Piper+hispidum"
"CEN00042182";202;"Piper+regnellii"
"CEN00042195";202;"Piper+regnellii"
"CEN00042201";122;"Piper+dilatatum"
"CEN00042436";87;"Piper+amalago"
"CEN00042438";87;"Piper+amalago"
"CEN00043142";22;"Peperomia+elongata"
"CEN00043143";11;"Peperomia+circinnata"
"CEN00043165";122;"Piper+dilatatum"
"CEN00043245";93;"Piper+arboreum"
"CEN00043560";122;"Piper+dilatatum"
"CEN00043708";122;"Piper+dilatatum"
"CEN00044058";82;"Piper+aduncum"
"CEN00044096";82;"Piper+aduncum"
"CEN00044119";136;"Piper+fuligineum"
"CEN00044650";118;"Piper+cuyabanum"
"CEN00044661";118;"Piper+cuyabanum"
"CEN00044960";28;"Peperomia+glazioui"
"CEN00044965";122;"Piper+dilatatum"
"CEN00044966";82;"Piper+aduncum"
"CEN00044967";236;"Piper+xylosteoides"
"CEN00044970";90;"Piper+amplum"
"CEN00044983";93;"Piper+arboreum"
"CEN00044984";178;"Piper+mollicomum"
"CEN00044987";177;"Piper+miquelianum"
"CEN00044989";82;"Piper+aduncum"
"CEN00044990";202;"Piper+regnellii"
"CEN00044991";82;"Piper+aduncum"
"CEN00044992";216;"Piper+solmsianum"
"CEN00044993";216;"Piper+solmsianum"
"CEN00044995";7;"Peperomia+blanda"
"CEN00044996";93;"Piper+arboreum"
"CEN00044998";139;"Piper+glabratum"
"CEN00045000";90;"Piper+amplum"
"CEN00045009";146;"Piper+hayneanum"
"CEN00045012";93;"Piper+arboreum"
"CEN00045013";77;"Peperomia+urocarpa"
"CEN00045015";27;"Peperomia+glabella"
"CEN00045016";11;"Peperomia+circinnata"
"CEN00045019";122;"Piper+dilatatum"
"CEN00045020";202;"Piper+regnellii"
"CEN00045021";82;"Piper+aduncum"
"CEN00045022";202;"Piper+regnellii"
"CEN00045024";12;"Peperomia+clivicola"
"CEN00045025";122;"Piper+dilatatum"
"CEN00045026";82;"Piper+aduncum"
"CEN00045027";178;"Piper+mollicomum"
"CEN00045028";82;"Piper+aduncum"
"CEN00045029";87;"Piper+amalago"
"CEN00045030";82;"Piper+aduncum"
"CEN00045032";59;"Peperomia+rotundifolia"
"CEN00045033";82;"Piper+aduncum"
"CEN00045034";216;"Piper+solmsianum"
"CEN00045035";82;"Piper+aduncum"
"CEN00045036";74;"Peperomia+trineura"
"CEN00046069";93;"Piper+arboreum"
"CEN00046071";114;"Piper+crassinervium"
"CEN00046072";10;"Peperomia+catharinae"
"CEN00046073";73;"Peperomia+tetraphylla"
"CEN00046074";82;"Piper+aduncum"
"CEN00046075";93;"Piper+arboreum"
"CEN00046077";82;"Piper+aduncum"
"CEN00046078";136;"Piper+fuligineum"
"CEN00046080";102;"Piper+caldense"
"CEN00046081";114;"Piper+crassinervium"
"CEN00046082";202;"Piper+regnellii"
"CEN00046083";136;"Piper+fuligineum"
"CEN00046084";93;"Piper+arboreum"
"CEN00046085";82;"Piper+aduncum"
"CEN00046086";35;"Peperomia+loxensis"
"CEN00046087";102;"Piper+caldense"
"CEN00046088";87;"Piper+amalago"
"CEN00046089";187;"Piper+ovatum"
"CEN00046090";230;"Piper+umbellatum"
"CEN00046091";236;"Piper+xylosteoides"
"CEN00046093";105;"Piper+cernuum"
"CEN00046094";93;"Piper+arboreum"
"CEN00046095";82;"Piper+aduncum"
"CEN00046096";202;"Piper+regnellii"
"CEN00046097";230;"Piper+umbellatum"
"CEN00046098";122;"Piper+dilatatum"
"CEN00046099";82;"Piper+aduncum"
"CEN00046102";11;"Peperomia+circinnata"
"CEN00046103";150;"Piper+hispidum"
"CEN00046104";11;"Peperomia+circinnata"
"CEN00046105";122;"Piper+dilatatum"
"CEN00046107";122;"Piper+dilatatum"
"CEN00046128";93;"Piper+arboreum"
"CEN00046132";11;"Peperomia+circinnata"
"CEN00046133";87;"Piper+amalago"
"CEN00046146";82;"Piper+aduncum"
"CEN00046154";22;"Peperomia+elongata"
"CEN00046155";150;"Piper+hispidum"
"CEN00046156";202;"Piper+regnellii"
"CEN00046170";187;"Piper+ovatum"
"CEN00046196";87;"Piper+amalago"
"CEN00046200";122;"Piper+dilatatum"
"CEN00046201";122;"Piper+dilatatum"
"CEN00046203";48;"Peperomia+pellucida"
"CEN00046205";136;"Piper+fuligineum"
"CEN00046206";26;"Peperomia+gardneriana"
"CEN00046207";2;"Peperomia+alata"
"CEN00046208";187;"Piper+ovatum"
"CEN00046234";87;"Piper+amalago"
"CEN00046235";93;"Piper+arboreum"
"CEN00046247";82;"Piper+aduncum"
"CEN00046251";114;"Piper+crassinervium"
"CEN00046252";25;"Peperomia+galioides"
"CEN00046253";223;"Piper+tectoniifolium"
"CEN00046277";93;"Piper+arboreum"
"CEN00046278";105;"Piper+cernuum"
"CEN00046279";105;"Piper+cernuum"
"CEN00046280";93;"Piper+arboreum"
"CEN00046281";105;"Piper+cernuum"
"CEN00046556";144;"Piper+guianense"
"CEN00047013_1";40;"Peperomia+martiana"
"CEN00047014";10;"Peperomia+catharinae"
"CEN00047015";27;"Peperomia+glabella"
"CEN00047016";82;"Piper+aduncum"
"CEN00047017";82;"Piper+aduncum"
"CEN00047018";2;"Peperomia+alata"
"CEN00047019";232;"Piper+vicosanum"
"CEN00047020";3;"Peperomia+arifolia"
"CEN00047023";78;"Peperomia+velloziana"
"CEN00047024";90;"Piper+amplum"
"CEN00047025";2;"Peperomia+alata"
"CEN00047026";13;"Peperomia+corcovadensis"
"CEN00047028";82;"Piper+aduncum"
"CEN00047033";105;"Piper+cernuum"
"CEN00047034";122;"Piper+dilatatum"
"CEN00047035";93;"Piper+arboreum"
"CEN00047036";123;"Piper+diospyrifolium"
"CEN00047037";28;"Peperomia+glazioui"
"CEN00047038";73;"Peperomia+tetraphylla"
"CEN00047089";232;"Piper+vicosanum"
"CEN00047090";105;"Piper+cernuum"
"CEN00047091";139;"Piper+glabratum"
"CEN00047092";122;"Piper+dilatatum"
"CEN00047093";136;"Piper+fuligineum"
"CEN00047094";236;"Piper+xylosteoides"
"CEN00047096";3;"Peperomia+arifolia"
"CEN00047098";223;"Piper+tectoniifolium"
"CEN00047099";223;"Piper+tectoniifolium"
"CEN00047100";73;"Peperomia+tetraphylla"
"CEN00047101";136;"Piper+fuligineum"
"CEN00047104";202;"Piper+regnellii"
"CEN00047105";146;"Piper+hayneanum"
"CEN00047106";226;"Piper+tuberculatum"
"CEN00047107";18;"Peperomia+delicatula"
"CEN00047109";82;"Piper+aduncum"
"CEN00047110";39;"Peperomia+magnoliifolia"
"CEN00047111";93;"Piper+arboreum"
"CEN00047112";92;"Piper+anonifolium"
"CEN00047114";74;"Peperomia+trineura"
"CEN00047115";10;"Peperomia+catharinae"
"CEN00047116";102;"Piper+caldense"
"CEN00047117";33;"Peperomia+hispidula"
"CEN00047213";93;"Piper+arboreum"
"CEN00047234";42;"Peperomia+minensis"
"CEN00047258";22;"Peperomia+elongata"
"CEN00047317";93;"Piper+arboreum"
"CEN00047328";42;"Peperomia+minensis"
"CEN00047366";93;"Piper+arboreum"
