"filename";"fold";"specific_epithet"
"HUFU00019917";41;"Piper+umbellatum"
"HUFU00019918";41;"Piper+umbellatum"
"HUFU00019948";11;"Piper+aduncum"
"HUFU00035689";8;"Peperomia+subrubrispica"
"HUFU00035697";8;"Peperomia+subrubrispica"
"HUFU00035698";8;"Peperomia+subrubrispica"
"HUFU00035701";8;"Peperomia+subrubrispica"
"HUFU00035744";15;"Piper+arboreum"
"HUFU00035745";15;"Piper+arboreum"
"HUFU00035750";23;"Piper+glabratum"
"HUFU00035751";19;"Piper+crassinervium"
"HUFU00035752";39;"Piper+tectoniifolium"
"HUFU00035754";39;"Piper+tectoniifolium"
"HUFU00035755";39;"Piper+tectoniifolium"
"HUFU00035757";39;"Piper+tectoniifolium"
"HUFU00035759";39;"Piper+tectoniifolium"
"HUFU00035760";39;"Piper+tectoniifolium"
"HUFU00035761";39;"Piper+tectoniifolium"
"HUFU00035762";39;"Piper+tectoniifolium"
"HUFU00035764";39;"Piper+tectoniifolium"
"IAN035893";11;"Piper+aduncum"
"IAN037227";24;"Piper+grazielae"
"IAN037314_e1";12;"Piper+amalago"
"IAN063778";5;"Peperomia+decora"
"INPA0078174";22;"Piper+gaudichaudianum"
"INPA0094463";5;"Peperomia+decora"
"INPA0094464";8;"Peperomia+subrubrispica"
"INPA0094741";19;"Piper+crassinervium"
"INPA0094744_e1";9;"Peperomia+tetraphylla"
"INPA0149625";37;"Piper+rivinoides"
"INPA0149626";22;"Piper+gaudichaudianum"
"INPA0149849_e1";22;"Piper+gaudichaudianum"
"INPA0172235_e1";12;"Piper+amalago"
"INPA0214592";15;"Piper+arboreum"
"INPA0240889";25;"Piper+hispidum"
"INPA0241177";19;"Piper+crassinervium"
"INPA0245577";22;"Piper+gaudichaudianum"
"MBM021811";9;"Peperomia+tetraphylla"
"MBM021825";3;"Peperomia+corcovadensis"
"MBM023010";22;"Piper+gaudichaudianum"
"MBM023011";22;"Piper+gaudichaudianum"
"MBM023012";22;"Piper+gaudichaudianum"
"MBM023014";13;"Piper+amplum"
"MBM023015";13;"Piper+amplum"
"MBM023018";15;"Piper+arboreum"
"MBM023030";32;"Piper+mollicomum"
"MBM025337";32;"Piper+mollicomum"
"MBM025338";5;"Peperomia+decora"
"MBM025344";6;"Peperomia+galioides"
"MBM044969";16;"Piper+caldense"
"MBM049312";22;"Piper+gaudichaudianum"
"MBM050386";19;"Piper+crassinervium"
"MBM050388";21;"Piper+fuligineum"
"MBM050399";11;"Piper+aduncum"
"MBM052253";22;"Piper+gaudichaudianum"
"MBM052255";15;"Piper+arboreum"
"MBM052257";7;"Peperomia+glabella"
"MBM054765";19;"Piper+crassinervium"
"MBM057076";23;"Piper+glabratum"
"MBM057077";23;"Piper+glabratum"
"MBM057080";16;"Piper+caldense"
"MBM057081";22;"Piper+gaudichaudianum"
"MBM060137";5;"Peperomia+decora"
"MBM060139";7;"Peperomia+glabella"
"MBM060180";32;"Piper+mollicomum"
"MBM062764";30;"Piper+macedoi"
"MBM062972";23;"Piper+glabratum"
"MBM062977";16;"Piper+caldense"
"MBM062978";23;"Piper+glabratum"
"MBM062980";23;"Piper+glabratum"
"MBM064707";37;"Piper+rivinoides"
"MBM065284";23;"Piper+glabratum"
"MBM065285";30;"Piper+macedoi"
"MBM065286";11;"Piper+aduncum"
"MBM065920";6;"Peperomia+galioides"
"MBM065926";24;"Piper+grazielae"
"MBM065927";7;"Peperomia+glabella"
"MBM065928";19;"Piper+crassinervium"
"MBM065929";4;"Peperomia+crinicaulis"
"MBM065930";9;"Peperomia+tetraphylla"
"MBM065932";5;"Peperomia+decora"
"MBM065962";8;"Peperomia+subrubrispica"
"MBM068362";7;"Peperomia+glabella"
"MBM068516";11;"Piper+aduncum"
"MBM068533";12;"Piper+amalago"
"MBM069608";2;"Peperomia+blanda"
"MBM069611";2;"Peperomia+blanda"
"MBM076447";38;"Piper+solmsianum"
"MBM077242";5;"Peperomia+decora"
"MBM081522";8;"Peperomia+subrubrispica"
"MBM084435";6;"Peperomia+galioides"
"MBM084437";32;"Piper+mollicomum"
"MBM084438";42;"Piper+vicosanum"
"MBM084439";9;"Peperomia+tetraphylla"
"MBM085036";31;"Piper+miquelianum"
"MBM087368";40;"Piper+truncatum"
"MBM087372";10;"Peperomia+urocarpa"
"MBM087374";12;"Piper+amalago"
"MBM090844";9;"Peperomia+tetraphylla"
"MBM094280";22;"Piper+gaudichaudianum"
"MBM096907";20;"Piper+divaricatum"
"MBM096911";15;"Piper+arboreum"
"MBM096912";24;"Piper+grazielae"
"MBM104696";14;"Piper+anisum"
"MBM104697";24;"Piper+grazielae"
"MBM104699";9;"Peperomia+tetraphylla"
"MBM104701";24;"Piper+grazielae"
"MBM109450";24;"Piper+grazielae"
"MBM111441";13;"Piper+amplum"
"MBM111915";41;"Piper+umbellatum"
"MBM156478_1";17;"Piper+cernuum"
"MBM156479";42;"Piper+vicosanum"
"MBM156480";20;"Piper+divaricatum"
"MBM156483";19;"Piper+crassinervium"
"MBM159240";15;"Piper+arboreum"
"MBM159241";24;"Piper+grazielae"
"MBM162297";24;"Piper+grazielae"
"MBM162298";24;"Piper+grazielae"
"MBM165409";31;"Piper+miquelianum"
"MBM172546";9;"Peperomia+tetraphylla"
"MBM172549";40;"Piper+truncatum"
"MBM175695";24;"Piper+grazielae"
"MBM178377";32;"Piper+mollicomum"
"MBM178378";42;"Piper+vicosanum"
"MBM178379";33;"Piper+ovatum"
"MBM178380";5;"Peperomia+decora"
"MBM178382";13;"Piper+amplum"
"MBM178383";9;"Peperomia+tetraphylla"
"MBM180872";15;"Piper+arboreum"
"MBM188633";11;"Piper+aduncum"
"MBM194030";11;"Piper+aduncum"
"MBM194032";24;"Piper+grazielae"
"MBM194034";14;"Piper+anisum"
"MBM194037";15;"Piper+arboreum"
"MBM194038";37;"Piper+rivinoides"
"MBM199176";24;"Piper+grazielae"
"MBM201721";35;"Piper+regnellii"
"MBM219934";11;"Piper+aduncum"
"MBM227942";33;"Piper+ovatum"
"MBM238437";40;"Piper+truncatum"
"MBM238438";15;"Piper+arboreum"
"MBM238439";14;"Piper+anisum"
"MBM238440";13;"Piper+amplum"
"MBM240034";33;"Piper+ovatum"
"MBM240035";24;"Piper+grazielae"
"MBM240043";24;"Piper+grazielae"
"MBM247674";15;"Piper+arboreum"
"MBM247675";15;"Piper+arboreum"
"MBM250475";24;"Piper+grazielae"
"MBM253786";24;"Piper+grazielae"
"MBM254211";38;"Piper+solmsianum"
"MBM254214";15;"Piper+arboreum"
"MBM254215";15;"Piper+arboreum"
"MBM254216";20;"Piper+divaricatum"
"MBM254217";20;"Piper+divaricatum"
"MBM254220";21;"Piper+fuligineum"
"MBM254222";13;"Piper+amplum"
"MBM254223";12;"Piper+amalago"
"MBM254226";19;"Piper+crassinervium"
"MBM254232";5;"Peperomia+decora"
"MBM254233";5;"Peperomia+decora"
"MBM254234";6;"Peperomia+galioides"
"MBM254235";6;"Peperomia+galioides"
"MBM254236";9;"Peperomia+tetraphylla"
"MBM254241";3;"Peperomia+corcovadensis"
"MBM256547";15;"Piper+arboreum"
"MBM256548";19;"Piper+crassinervium"
"MBM256549";6;"Peperomia+galioides"
"MBM256550";14;"Piper+anisum"
"MBM257155";32;"Piper+mollicomum"
"MBM259390";21;"Piper+fuligineum"
"MBM267630";9;"Peperomia+tetraphylla"
"MBM268169";24;"Piper+grazielae"
"MBM286904";24;"Piper+grazielae"
"MBM302151";9;"Peperomia+tetraphylla"
"MBM302152";10;"Peperomia+urocarpa"
"MBM306373";11;"Piper+aduncum"
"MBM317800";24;"Piper+grazielae"
"MBM318198";14;"Piper+anisum"
"MBM330249";30;"Piper+macedoi"
"MBM334243";21;"Piper+fuligineum"
"MBM337356";24;"Piper+grazielae"
"MBM345470";1;"Peperomia+alata"
"MBM346454";15;"Piper+arboreum"
"MBM346455";22;"Piper+gaudichaudianum"
"MBM346456";22;"Piper+gaudichaudianum"
"MBM346457";2;"Peperomia+blanda"
"MBM346809";16;"Piper+caldense"
"MBM347432";16;"Piper+caldense"
"MBM347434";22;"Piper+gaudichaudianum"
"MBM347435";24;"Piper+grazielae"
"MBM347436";17;"Piper+cernuum"
"MBM347437";41;"Piper+umbellatum"
"MBM381526";11;"Piper+aduncum"
"MBM392564";40;"Piper+truncatum"
"MBM392828";13;"Piper+amplum"
"MBM392871";14;"Piper+anisum"
"MBM392873";11;"Piper+aduncum"
"MBM392875";14;"Piper+anisum"
"MBM392877";17;"Piper+cernuum"
"MBM397034";32;"Piper+mollicomum"
"MBM398199";16;"Piper+caldense"
"MBM398200";25;"Piper+hispidum"
"MBM398204";32;"Piper+mollicomum"
"MBM398205";12;"Piper+amalago"
"MBM398226";14;"Piper+anisum"
"MBM404953";12;"Piper+amalago"
"MBM405042";12;"Piper+amalago"
"MBM405043";20;"Piper+divaricatum"
"MBM405100";38;"Piper+solmsianum"
"MBM405116";11;"Piper+aduncum"
"MBM405150";15;"Piper+arboreum"
"MBM405152";32;"Piper+mollicomum"
"MBM405155";15;"Piper+arboreum"
"MBM405168";16;"Piper+caldense"
"MBM410054";14;"Piper+anisum"
"MBM410133";37;"Piper+rivinoides"
"MBM425265";34;"Piper+permucronatum"
"MBM425326";28;"Piper+lhotzkyanum"
"MBM425396";12;"Piper+amalago"
"MBM425452";16;"Piper+caldense"
"MBM425466";14;"Piper+anisum"
"MBM425467";37;"Piper+rivinoides"
"MBM425518";11;"Piper+aduncum"
"MBM425612";16;"Piper+caldense"
"MBML020793";36;"Piper+richardiifolium"
"NL-U0005553";14;"Piper+anisum"
"NL-U0005554";14;"Piper+anisum"
"NL-U0005574";24;"Piper+grazielae"
"NL-U0005575";24;"Piper+grazielae"
"NL-U0005576";24;"Piper+grazielae"
"NL-U0005577";24;"Piper+grazielae"
"NL-U0005578";24;"Piper+grazielae"
"NL-U0105815";19;"Piper+crassinervium"
"NL-U0112589";35;"Piper+regnellii"
"NL-U0115383";37;"Piper+rivinoides"
"NL-U0117331";27;"Piper+lepturum"
"NL-U0117332";19;"Piper+crassinervium"
"NL-U0117333";19;"Piper+crassinervium"
"NL-U0180278";32;"Piper+mollicomum"
"NL-U0227596";27;"Piper+lepturum"
"NL-U0249298";42;"Piper+vicosanum"
"NL-U1482520";33;"Piper+ovatum"
"NL-U1482737";32;"Piper+mollicomum"
"NL-U1482738";32;"Piper+mollicomum"
"NL-U1482739";32;"Piper+mollicomum"
"NL-U1484662";26;"Piper+hoffmannseggianum"
"NL-U1484860";22;"Piper+gaudichaudianum"
"NL-U1484862";22;"Piper+gaudichaudianum"
"NL-U1484864";22;"Piper+gaudichaudianum"
"NL-U1484865";22;"Piper+gaudichaudianum"
"NL-U1484866";22;"Piper+gaudichaudianum"
"NL-U1490143";12;"Piper+amalago"
"NY00055406_01";12;"Piper+amalago"
"NY00214573_01";3;"Peperomia+corcovadensis"
"NY00251390_01";30;"Piper+macedoi"
"NY00555206_01";8;"Peperomia+subrubrispica"
"NY00555207_01";8;"Peperomia+subrubrispica"
"NY00555266_01";9;"Peperomia+tetraphylla"
"NY00555270_01";9;"Peperomia+tetraphylla"
"NY00555271_01";9;"Peperomia+tetraphylla"
"NY00555273_01";9;"Peperomia+tetraphylla"
"NY00555283_01";9;"Peperomia+tetraphylla"
"NY00555284_01";9;"Peperomia+tetraphylla"
"NY00555285_01";9;"Peperomia+tetraphylla"
"NY00555288_01";9;"Peperomia+tetraphylla"
"NY00555289_01";9;"Peperomia+tetraphylla"
"NY00555290_01";9;"Peperomia+tetraphylla"
"NY00555291_01";9;"Peperomia+tetraphylla"
"NY00555293_01";9;"Peperomia+tetraphylla"
