"filename";"fold";"specific_epithet"
"CEN00044966";17;"Piper+aduncum"
"CEN00044967";36;"Piper+xylosteoides"
"CEN00044983";19;"Piper+arboreum"
"CEN00044984";31;"Piper+mollicomum"
"CEN00044987";30;"Piper+miquelianum"
"CEN00044989";17;"Piper+aduncum"
"CEN00044990";32;"Piper+regnellii"
"CEN00044991";17;"Piper+aduncum"
"CEN00044992";34;"Piper+solmsianum"
"CEN00044993";34;"Piper+solmsianum"
"CEN00044995";4;"Peperomia+blanda"
"CEN00044996";19;"Piper+arboreum"
"CEN00044998";25;"Piper+glabratum"
"CEN00045012";19;"Piper+arboreum"
"CEN00045013";16;"Peperomia+urocarpa"
"CEN00045015";7;"Peperomia+glabella"
"CEN00045020";32;"Piper+regnellii"
"CEN00045021";17;"Piper+aduncum"
"CEN00045022";32;"Piper+regnellii"
"CEN00045025";23;"Piper+dilatatum"
"CEN00045026";17;"Piper+aduncum"
"CEN00045027";31;"Piper+mollicomum"
"CEN00045028";17;"Piper+aduncum"
"CEN00045029";18;"Piper+amalago"
"CEN00045030";17;"Piper+aduncum"
"CEN00047013_1";9;"Peperomia+martiana"
"CEN00047014";5;"Peperomia+catharinae"
"CEN00047015";7;"Peperomia+glabella"
"CEN00047028";17;"Piper+aduncum"
"CEN00047033";21;"Piper+cernuum"
"CEN00047034";23;"Piper+dilatatum"
"CEN00047035";19;"Piper+arboreum"
"CEN00047094";36;"Piper+xylosteoides"
"CEN00047096";2;"Peperomia+arifolia"
"CEN00047104";32;"Piper+regnellii"
"CEN00047116";20;"Piper+caldense"
"CEN00047117";8;"Peperomia+hispidula"
"CEN00050798";36;"Piper+xylosteoides"
"CEN00050799";26;"Piper+grazielae"
"CEN00050801";36;"Piper+xylosteoides"
"CEN00050833";32;"Piper+regnellii"
"CEN00051595";29;"Piper+mikanianum"
"CEN00051635";36;"Piper+xylosteoides"
"CEN00051640";16;"Peperomia+urocarpa"
"CEN00051643";16;"Peperomia+urocarpa"
"CEN00051646";1;"Peperomia+alata"
"CEN00051653";6;"Peperomia+corcovadensis"
"CEN00051654";21;"Piper+cernuum"
"CEN00051662";16;"Peperomia+urocarpa"
"CEN00051671";5;"Peperomia+catharinae"
"CEN00051676";27;"Piper+hispidum"
"CEN00051681";1;"Peperomia+alata"
"CEN00051682";5;"Peperomia+catharinae"
"CEN00062426";24;"Piper+gaudichaudianum"
"CEN00065615";18;"Piper+amalago"
"CEN00076992";25;"Piper+glabratum"
"CEN00076994";18;"Piper+amalago"
"CEN00077004";31;"Piper+mollicomum"
"CEN00077011";30;"Piper+miquelianum"
"CEN00081307";25;"Piper+glabratum"
"ESA083235";23;"Piper+dilatatum"
"ESA083273";23;"Piper+dilatatum"
"ESA083369";36;"Piper+xylosteoides"
"ESA083385";18;"Piper+amalago"
"ESA088043";9;"Peperomia+martiana"
"ESA113069";35;"Piper+viminifolium"
"ESA113113";27;"Piper+hispidum"
"ESA113126";24;"Piper+gaudichaudianum"
"ESA116207";18;"Piper+amalago"
"EVB000194";4;"Peperomia+blanda"
"EVB000213";17;"Piper+aduncum"
"EVB000214";30;"Piper+miquelianum"
"EVB001667";25;"Piper+glabratum"
"FLOR0007410";24;"Piper+gaudichaudianum"
"FLOR0007479";30;"Piper+miquelianum"
"FLOR0015416";28;"Piper+malacophyllum"
"FLOR0015517";30;"Piper+miquelianum"
"FLOR0015699";24;"Piper+gaudichaudianum"
"FLOR0023295_1";27;"Piper+hispidum"
"FLOR0023298_1";24;"Piper+gaudichaudianum"
"FURB03011";25;"Piper+glabratum"
"FURB03026";33;"Piper+reitzii"
"FURB37789";20;"Piper+caldense"
"FURB37909";22;"Piper+crassinervium"
"FURB38004";25;"Piper+glabratum"
"FURB38017";27;"Piper+hispidum"
"FURB38019";27;"Piper+hispidum"
"FURB38062";29;"Piper+mikanianum"
"FURB38069";29;"Piper+mikanianum"
"FURB38267";36;"Piper+xylosteoides"
"FURB38323";36;"Piper+xylosteoides"
"FURB38506";17;"Piper+aduncum"
"FURB38507";17;"Piper+aduncum"
"FURB38518";17;"Piper+aduncum"
"FURB38521";17;"Piper+aduncum"
"HDJF001296_01";18;"Piper+amalago"
"HDJF001297_01";18;"Piper+amalago"
"HUCP00016567";24;"Piper+gaudichaudianum"
"HUEFS0034199";15;"Peperomia+trineura"
"HUEFS0067611";30;"Piper+miquelianum"
"HUEFS0071396";2;"Peperomia+arifolia"
"HUEFS0142107";14;"Peperomia+tetraphylla"
"HUEM000009835";3;"Peperomia+barbarana"
"HUEM000009836";5;"Peperomia+catharinae"
"HUEM000009837";5;"Peperomia+catharinae"
"HUEM000009841";6;"Peperomia+corcovadensis"
"HUEM000009849";7;"Peperomia+glabella"
"HUEM000009851";7;"Peperomia+glabella"
"HUEM000009854";9;"Peperomia+martiana"
"HUEM000009861";11;"Peperomia+pereskiaefolia"
"HUEM000009862";11;"Peperomia+pereskiaefolia"
"HUEM000009864";11;"Peperomia+pereskiaefolia"
"HUEM000009865";11;"Peperomia+pereskiaefolia"
"HUEM000009867";11;"Peperomia+pereskiaefolia"
"HUEM000009871";13;"Peperomia+rotundifolia"
"HUEM000009872";13;"Peperomia+rotundifolia"
"HUEM000009873";13;"Peperomia+rotundifolia"
"HUEM000009875";13;"Peperomia+rotundifolia"
"HUEM000009885";14;"Peperomia+tetraphylla"
"HUEM000009899";17;"Piper+aduncum"
"HUEM000009902";17;"Piper+aduncum"
"HUEM000009904";17;"Piper+aduncum"
"HUEM000009905";17;"Piper+aduncum"
"HUEM000009906";17;"Piper+aduncum"
"HUEM000009907";18;"Piper+amalago"
"HUEM000009908";18;"Piper+amalago"
"HUEM000009911";18;"Piper+amalago"
"HUEM000009912";18;"Piper+amalago"
"HUEM000009913";18;"Piper+amalago"
"HUEM000009914";18;"Piper+amalago"
"HUEM000009923";18;"Piper+amalago"
"HUEM000009934";18;"Piper+amalago"
"HUEM000009935";18;"Piper+amalago"
"HUEM000009936";18;"Piper+amalago"
"HUEM000009937";18;"Piper+amalago"
"HUEM000009939";18;"Piper+amalago"
"HUEM000009940";18;"Piper+amalago"
"HUEM000009942";18;"Piper+amalago"
"HUEM000009943";18;"Piper+amalago"
"HUEM000009945";18;"Piper+amalago"
"HUEM000009946";18;"Piper+amalago"
"HUEM000009947";18;"Piper+amalago"
"HUEM000009948";18;"Piper+amalago"
"HUEM000009949";18;"Piper+amalago"
"HUEM000009952";18;"Piper+amalago"
"HUEM000009953";18;"Piper+amalago"
"HUEM000009954";18;"Piper+amalago"
"HUEM000009955";18;"Piper+amalago"
"HUEM000009956";18;"Piper+amalago"
"HUEM000009957";18;"Piper+amalago"
"HUEM000009958";19;"Piper+arboreum"
"HUEM000009959";19;"Piper+arboreum"
"HUEM000009962";19;"Piper+arboreum"
"HUEM000009964";19;"Piper+arboreum"
"HUEM000009968";19;"Piper+arboreum"
"HUEM000009969";19;"Piper+arboreum"
"HUEM000009970";19;"Piper+arboreum"
"HUEM000009971";19;"Piper+arboreum"
"HUEM000009975";26;"Piper+grazielae"
"HUEM000009976";26;"Piper+grazielae"
"HUEM000009977";26;"Piper+grazielae"
"HUEM000009978";26;"Piper+grazielae"
"HUEM000009979";26;"Piper+grazielae"
"HUEM000009980";26;"Piper+grazielae"
"HUEM000009981";26;"Piper+grazielae"
"HUEM000009982";26;"Piper+grazielae"
"HUEM000009983";26;"Piper+grazielae"
"HUEM000009984";26;"Piper+grazielae"
"HUEM000009985";26;"Piper+grazielae"
"HUEM000009986";26;"Piper+grazielae"
"HUEM000009987";26;"Piper+grazielae"
"HUEM000009988";26;"Piper+grazielae"
"HUEM000009989";26;"Piper+grazielae"
"HUEM000009990";26;"Piper+grazielae"
"HUEM000009991";26;"Piper+grazielae"
"HUEM000009992";26;"Piper+grazielae"
"HUEM000009993";26;"Piper+grazielae"
"HUEM000009994";26;"Piper+grazielae"
"HUEM000009995";26;"Piper+grazielae"
"HUEM000009999";22;"Piper+crassinervium"
"HUEM000010002";22;"Piper+crassinervium"
"HUEM000010003";22;"Piper+crassinervium"
"HUEM000010008";24;"Piper+gaudichaudianum"
"HUEM000010009";24;"Piper+gaudichaudianum"
"HUEM000010014";24;"Piper+gaudichaudianum"
"HUEM000010015";24;"Piper+gaudichaudianum"
"HUEM000010018";24;"Piper+gaudichaudianum"
"HUEM000010019";24;"Piper+gaudichaudianum"
"HUEM000010020";24;"Piper+gaudichaudianum"
"HUEM000010021";24;"Piper+gaudichaudianum"
"HUEM000010023";24;"Piper+gaudichaudianum"
"HUEM000010024";24;"Piper+gaudichaudianum"
"HUEM000010026";24;"Piper+gaudichaudianum"
"HUEM000010027";24;"Piper+gaudichaudianum"
"HUEM000010028";25;"Piper+glabratum"
"HUEM000010029";25;"Piper+glabratum"
"HUEM000010030";25;"Piper+glabratum"
"HUEM000010031";25;"Piper+glabratum"
"HUEM000010032";25;"Piper+glabratum"
"HUEM000010033";25;"Piper+glabratum"
"HUEM000010034";25;"Piper+glabratum"
"HUEM000010035";25;"Piper+glabratum"
"HUEM000010036";25;"Piper+glabratum"
"HUEM000010037";25;"Piper+glabratum"
"HUEM000010039";25;"Piper+glabratum"
"HUEM000010040";25;"Piper+glabratum"
"HUEM000010041";25;"Piper+glabratum"
"HUEM000010042";27;"Piper+hispidum"
"HUEM000010043";27;"Piper+hispidum"
"HUEM000010044";27;"Piper+hispidum"
"HUEM000010045";27;"Piper+hispidum"
"HUEM000010047";27;"Piper+hispidum"
"HUEM000010048";27;"Piper+hispidum"
"HUEM000010049";27;"Piper+hispidum"
"HUEM000010052";27;"Piper+hispidum"
"HUEM000010053";27;"Piper+hispidum"
"HUEM000010054";27;"Piper+hispidum"
"HUEM000010055";27;"Piper+hispidum"
"HUEM000010056";27;"Piper+hispidum"
"HUEM000010057";27;"Piper+hispidum"
"HUEM000010058";27;"Piper+hispidum"
"HUEM000010061";28;"Piper+malacophyllum"
"HUEM000010062";28;"Piper+malacophyllum"
"HUEM000010064";28;"Piper+malacophyllum"
"HUEM000010065";28;"Piper+malacophyllum"
"HUEM000010066";30;"Piper+miquelianum"
"HUEM000010067";30;"Piper+miquelianum"
"HUEM000010068";30;"Piper+miquelianum"
"HUEM000010069";30;"Piper+miquelianum"
"HUEM000010070";30;"Piper+miquelianum"
"HUEM000010071";30;"Piper+miquelianum"
"HUEM000010072";30;"Piper+miquelianum"
"HUEM000010074";30;"Piper+miquelianum"
"HUEM000010075";29;"Piper+mikanianum"
"HUEM000010076";29;"Piper+mikanianum"
"HUEM000010077";29;"Piper+mikanianum"
"HUEM000010078";31;"Piper+mollicomum"
"HUEM000010080";31;"Piper+mollicomum"
"HUEM000010087";32;"Piper+regnellii"
"HUEM000010088";32;"Piper+regnellii"
"HUEM000010089";32;"Piper+regnellii"
"HUEM000010090";32;"Piper+regnellii"
"HUEM000010091";32;"Piper+regnellii"
"HUEM000010102";35;"Piper+viminifolium"
"HUEM000010103";35;"Piper+viminifolium"
"HUEM000010104";35;"Piper+viminifolium"
"HUEM000010105";35;"Piper+viminifolium"
"HUEM000010106";35;"Piper+viminifolium"
"HUEM000010107";36;"Piper+xylosteoides"
"HUEM000010108";36;"Piper+xylosteoides"
"HUEM000014322";9;"Peperomia+martiana"
"HUEM000014324";9;"Peperomia+martiana"
"HUEM000014325";9;"Peperomia+martiana"
"HUEM000014326";13;"Peperomia+rotundifolia"
"HUEM000014329";14;"Peperomia+tetraphylla"
"HUEM000020153";11;"Peperomia+pereskiaefolia"
"HUEM000020154";10;"Peperomia+nitida"
"HUFU00019855";24;"Piper+gaudichaudianum"
"HUFU00019858";24;"Piper+gaudichaudianum"
"HUFU00019861";24;"Piper+gaudichaudianum"
"HUFU00019864";27;"Piper+hispidum"
"HUFU00019919";35;"Piper+viminifolium"
"HUFU00069279";1;"Peperomia+alata"
"HUFU00069282";34;"Piper+solmsianum"
"INPA0112891";20;"Piper+caldense"
"INPA0112928";25;"Piper+glabratum"
"INPA0112929";36;"Piper+xylosteoides"
"INPA0112930";24;"Piper+gaudichaudianum"
"INPA0112932";36;"Piper+xylosteoides"
"INPA0112933";19;"Piper+arboreum"
"INPA0112935";7;"Peperomia+glabella"
"INPA0112939";12;"Peperomia+pseudoestrellensis"
"INPA0112947";34;"Piper+solmsianum"
"INPA0112958_e1";16;"Peperomia+urocarpa"
"INPA0124706";24;"Piper+gaudichaudianum"
"INPA0215703";30;"Piper+miquelianum"
"INPA0240893";36;"Piper+xylosteoides"
"INPA0240911";25;"Piper+glabratum"
"INPA0240912";30;"Piper+miquelianum"
"INPA0241127";24;"Piper+gaudichaudianum"
"INPA0241150";29;"Piper+mikanianum"
"INPA0241151";32;"Piper+regnellii"
"INPA0241154";29;"Piper+mikanianum"
"LUSC004949";22;"Piper+crassinervium"
"LUSC004952";18;"Piper+amalago"
"MBM000022";7;"Peperomia+glabella"
"MBM000032";24;"Piper+gaudichaudianum"
"MBM000033";34;"Piper+solmsianum"
"MBM000034";7;"Peperomia+glabella"
"MBM000227";13;"Peperomia+rotundifolia"
"MBM000328";24;"Piper+gaudichaudianum"
"MBM001322";20;"Piper+caldense"
"MBM002001";30;"Piper+miquelianum"
"MBM002003";34;"Piper+solmsianum"
"MBM003957";18;"Piper+amalago"
"MBM004123";24;"Piper+gaudichaudianum"
"MBM004124";14;"Peperomia+tetraphylla"
"MBM004126";6;"Peperomia+corcovadensis"
"MBM009322";4;"Peperomia+blanda"
"MBM009323";16;"Peperomia+urocarpa"
"MBM009324";9;"Peperomia+martiana"
"MBM009325";16;"Peperomia+urocarpa"
"MBM009326";16;"Peperomia+urocarpa"
"MBM009327";9;"Peperomia+martiana"
"MBM009328";27;"Piper+hispidum"
"MBM009329";27;"Piper+hispidum"
"MBM009330";27;"Piper+hispidum"
"MBM009331";14;"Peperomia+tetraphylla"
"MBM009333";15;"Peperomia+trineura"
"MBM009334";7;"Peperomia+glabella"
"MBM009335";30;"Piper+miquelianum"
"MBM009336_1";18;"Piper+amalago"
"MBM009337";18;"Piper+amalago"
"MBM009338";18;"Piper+amalago"
"MBM009339";20;"Piper+caldense"
"MBM009340";22;"Piper+crassinervium"
"MBM009341";19;"Piper+arboreum"
"MBM009342";6;"Peperomia+corcovadensis"
"MBM009343";14;"Peperomia+tetraphylla"
"MBM009344";6;"Peperomia+corcovadensis"
"MBM009345";1;"Peperomia+alata"
"MBM009352";23;"Piper+dilatatum"
"MBM009353";14;"Peperomia+tetraphylla"
"MBM009354";14;"Peperomia+tetraphylla"
"MBM009357";13;"Peperomia+rotundifolia"
"MBM009362";25;"Piper+glabratum"
"MBM009363";22;"Piper+crassinervium"
"MBM009365";25;"Piper+glabratum"
"MBM009366";25;"Piper+glabratum"
"MBM009368";36;"Piper+xylosteoides"
"MBM009369";29;"Piper+mikanianum"
"MBM009370";36;"Piper+xylosteoides"
"MBM009371";36;"Piper+xylosteoides"
"MBM014583";8;"Peperomia+hispidula"
"MBM021806";36;"Piper+xylosteoides"
"MBM021816";36;"Piper+xylosteoides"
"MBM021817";34;"Piper+solmsianum"
"MBM021820";30;"Piper+miquelianum"
"MBM021822";36;"Piper+xylosteoides"
"MBM021826";28;"Piper+malacophyllum"
"MBM021834";34;"Piper+solmsianum"
"MBM021835";24;"Piper+gaudichaudianum"
"MBM021836";28;"Piper+malacophyllum"
"MBM021837";3;"Peperomia+barbarana"
"MBM021844";7;"Peperomia+glabella"
"MBM021845";12;"Peperomia+pseudoestrellensis"
"MBM033182";34;"Piper+solmsianum"
"MBM033183";14;"Peperomia+tetraphylla"
"MBM033184";36;"Piper+xylosteoides"
"MBM033187";7;"Peperomia+glabella"
"MBM033188";36;"Piper+xylosteoides"
"MBM033189";19;"Piper+arboreum"
"MBM033193";2;"Peperomia+arifolia"
"MBM033194";25;"Piper+glabratum"
"MBM033196";25;"Piper+glabratum"
"MBM033197";31;"Piper+mollicomum"
"MBM033199";24;"Piper+gaudichaudianum"
"MBM033200";30;"Piper+miquelianum"
"MBM033201";14;"Peperomia+tetraphylla"
"MBM033202";36;"Piper+xylosteoides"
"MBM033203";32;"Piper+regnellii"
"MBM033204";36;"Piper+xylosteoides"
"MBM033205";21;"Piper+cernuum"
"MBM033208";25;"Piper+glabratum"
"MBM033213";19;"Piper+arboreum"
"MBM033214";24;"Piper+gaudichaudianum"
"MBM033218";24;"Piper+gaudichaudianum"
"MBM033219";23;"Piper+dilatatum"
"MBM034331";21;"Piper+cernuum"
"MBM034332";14;"Peperomia+tetraphylla"
"MBM037586";6;"Peperomia+corcovadensis"
"MBM037589";21;"Piper+cernuum"
"MBM037590";36;"Piper+xylosteoides"
"MBM037591";36;"Piper+xylosteoides"
"MBM037592";1;"Peperomia+alata"
"MBM037593";7;"Peperomia+glabella"
"MBM037594";20;"Piper+caldense"
"MBM037595";26;"Piper+grazielae"
"MBM037598";6;"Peperomia+corcovadensis"
"MBM037872";36;"Piper+xylosteoides"
"MBM037875";24;"Piper+gaudichaudianum"
"MBM037879";9;"Peperomia+martiana"
"MBM037881";30;"Piper+miquelianum"
"MBM037884";34;"Piper+solmsianum"
"MBM044860";18;"Piper+amalago"
"MBM044861";19;"Piper+arboreum"
"MBM044862";18;"Piper+amalago"
"MBM044863";18;"Piper+amalago"
"MBM044864";18;"Piper+amalago"
"MBM044865";18;"Piper+amalago"
"MBM044868";19;"Piper+arboreum"
"MBM044869";19;"Piper+arboreum"
"MBM044870";19;"Piper+arboreum"
"MBM044872";24;"Piper+gaudichaudianum"
"MBM044873";21;"Piper+cernuum"
"MBM044875";21;"Piper+cernuum"
"MBM044876";22;"Piper+crassinervium"
"MBM044878";24;"Piper+gaudichaudianum"
"MBM044879";24;"Piper+gaudichaudianum"
"MBM044881";22;"Piper+crassinervium"
"MBM044882";22;"Piper+crassinervium"
"MBM044883";24;"Piper+gaudichaudianum"
"MBM044884";24;"Piper+gaudichaudianum"
"MBM044885";23;"Piper+dilatatum"
"MBM044888";24;"Piper+gaudichaudianum"
"MBM044892";27;"Piper+hispidum"
"MBM044893";25;"Piper+glabratum"
"MBM044894";25;"Piper+glabratum"
"MBM044895";25;"Piper+glabratum"
"MBM044896";34;"Piper+solmsianum"
"MBM044897";34;"Piper+solmsianum"
"MBM044898";27;"Piper+hispidum"
"MBM044899";27;"Piper+hispidum"
"MBM044900";29;"Piper+mikanianum"
"MBM044903";29;"Piper+mikanianum"
"MBM044904";29;"Piper+mikanianum"
"MBM044905";29;"Piper+mikanianum"
"MBM044908";29;"Piper+mikanianum"
"MBM044911";31;"Piper+mollicomum"
"MBM044917";33;"Piper+reitzii"
"MBM044918";33;"Piper+reitzii"
"MBM044919";34;"Piper+solmsianum"
"MBM044920";34;"Piper+solmsianum"
"MBM044922";36;"Piper+xylosteoides"
"MBM044924";35;"Piper+viminifolium"
"MBM044926";34;"Piper+solmsianum"
"MBM044927";36;"Piper+xylosteoides"
"MBM044928";36;"Piper+xylosteoides"
"MBM044929";36;"Piper+xylosteoides"
"MBM044930";36;"Piper+xylosteoides"
"MBM044931";36;"Piper+xylosteoides"
"MBM044932";36;"Piper+xylosteoides"
"MBM044933";36;"Piper+xylosteoides"
"MBM044935";36;"Piper+xylosteoides"
"MBM044936";36;"Piper+xylosteoides"
"MBM044951";12;"Peperomia+pseudoestrellensis"
"MBM044952";20;"Piper+caldense"
"MBM044954";34;"Piper+solmsianum"
"MBM044956";20;"Piper+caldense"
"MBM044957";14;"Peperomia+tetraphylla"
"MBM044958";10;"Peperomia+nitida"
"MBM044959";13;"Peperomia+rotundifolia"
"MBM044961";25;"Piper+glabratum"
"MBM044962";6;"Peperomia+corcovadensis"
"MBM044964";24;"Piper+gaudichaudianum"
"MBM044966";23;"Piper+dilatatum"
"MBM044967";34;"Piper+solmsianum"
"MBM044968";20;"Piper+caldense"
"MBM044971";2;"Peperomia+arifolia"
"MBM044974";18;"Piper+amalago"
"MBM044977";13;"Peperomia+rotundifolia"
"MBM044978";36;"Piper+xylosteoides"
"MBM044982";34;"Piper+solmsianum"
"MBM044983";20;"Piper+caldense"
"MBM044984";7;"Peperomia+glabella"
"MBM044988";30;"Piper+miquelianum"
"MBM044989";30;"Piper+miquelianum"
"MBM044994";26;"Piper+grazielae"
"MBM044995";26;"Piper+grazielae"
"MBM044996";26;"Piper+grazielae"
"MBM044997";16;"Peperomia+urocarpa"
"MBM044998";16;"Peperomia+urocarpa"
"MBM044999";16;"Peperomia+urocarpa"
"MBM045003";13;"Peperomia+rotundifolia"
"MBM045004";13;"Peperomia+rotundifolia"
"MBM045005";12;"Peperomia+pseudoestrellensis"
"MBM045008";10;"Peperomia+nitida"
"MBM045014";13;"Peperomia+rotundifolia"
"MBM045016";14;"Peperomia+tetraphylla"
"MBM045019";12;"Peperomia+pseudoestrellensis"
"MBM045020";14;"Peperomia+tetraphylla"
"MBM045023";15;"Peperomia+trineura"
"MBM045026";14;"Peperomia+tetraphylla"
"MBM045027";14;"Peperomia+tetraphylla"
"MBM045028";14;"Peperomia+tetraphylla"
"MBM045030";14;"Peperomia+tetraphylla"
"MBM045031";14;"Peperomia+tetraphylla"
"MBM045032";14;"Peperomia+tetraphylla"
"MBM045033";14;"Peperomia+tetraphylla"
"MBM045034";14;"Peperomia+tetraphylla"
"MBM045035";14;"Peperomia+tetraphylla"
"MBM045036";14;"Peperomia+tetraphylla"
"MBM045040";14;"Peperomia+tetraphylla"
"MBM045043";14;"Peperomia+tetraphylla"
"MBM045044";16;"Peperomia+urocarpa"
"MBM045045";16;"Peperomia+urocarpa"
"MBM045046";16;"Peperomia+urocarpa"
"MBM045047";16;"Peperomia+urocarpa"
"MBM045048";16;"Peperomia+urocarpa"
"MBM045049";16;"Peperomia+urocarpa"
"MBM045050";16;"Peperomia+urocarpa"
"MBM045051";16;"Peperomia+urocarpa"
"MBM045055";5;"Peperomia+catharinae"
"MBM045056";5;"Peperomia+catharinae"
"MBM045057";5;"Peperomia+catharinae"
"MBM045058";5;"Peperomia+catharinae"
"MBM045059";4;"Peperomia+blanda"
"MBM045060";1;"Peperomia+alata"
"MBM045061";1;"Peperomia+alata"
"MBM045062";1;"Peperomia+alata"
"MBM045063";1;"Peperomia+alata"
"MBM045066";3;"Peperomia+barbarana"
"MBM045068";3;"Peperomia+barbarana"
"MBM045070";4;"Peperomia+blanda"
"MBM045071";5;"Peperomia+catharinae"
"MBM045072";5;"Peperomia+catharinae"
"MBM045073";5;"Peperomia+catharinae"
"MBM045075";5;"Peperomia+catharinae"
"MBM045076";5;"Peperomia+catharinae"
"MBM045077";6;"Peperomia+corcovadensis"
"MBM045078";6;"Peperomia+corcovadensis"
"MBM045080";6;"Peperomia+corcovadensis"
"MBM045083";6;"Peperomia+corcovadensis"
"MBM045088";7;"Peperomia+glabella"
"MBM045089";7;"Peperomia+glabella"
"MBM045090";6;"Peperomia+corcovadensis"
"MBM045091";6;"Peperomia+corcovadensis"
"MBM045093";6;"Peperomia+corcovadensis"
"MBM045094";6;"Peperomia+corcovadensis"
"MBM045095";7;"Peperomia+glabella"
"MBM045096";7;"Peperomia+glabella"
"MBM045102";6;"Peperomia+corcovadensis"
"MBM045103";5;"Peperomia+catharinae"
"MBM045104";5;"Peperomia+catharinae"
"MBM045107";9;"Peperomia+martiana"
"MBM045109";4;"Peperomia+blanda"
"MBM045110";4;"Peperomia+blanda"
"MBM045112";8;"Peperomia+hispidula"
"MBM045113";6;"Peperomia+corcovadensis"
"MBM045115";9;"Peperomia+martiana"
"MBM045117";9;"Peperomia+martiana"
"MBM045118";9;"Peperomia+martiana"
"MBM045119";9;"Peperomia+martiana"
"MBM047202";34;"Piper+solmsianum"
"MBM052259";25;"Piper+glabratum"
"MBM056205";36;"Piper+xylosteoides"
"MBM056206";18;"Piper+amalago"
"MBM056207";30;"Piper+miquelianum"
"MBM062759";24;"Piper+gaudichaudianum"
"MBM062762";30;"Piper+miquelianum"
"MBM062763";32;"Piper+regnellii"
"MBM064543";10;"Peperomia+nitida"
"MBM064549";30;"Piper+miquelianum"
"MBM067664";24;"Piper+gaudichaudianum"
"MBM067665";34;"Piper+solmsianum"
"MBM067669";14;"Peperomia+tetraphylla"
"MBM067670";17;"Piper+aduncum"
"MBM067671";16;"Peperomia+urocarpa"
"MBM069646";9;"Peperomia+martiana"
"MBM069647";30;"Piper+miquelianum"
"MBM069648";31;"Piper+mollicomum"
"MBM069649";16;"Peperomia+urocarpa"
"MBM069651";7;"Peperomia+glabella"
"MBM069652";4;"Peperomia+blanda"
"MBM069658";1;"Peperomia+alata"
"MBM071941";32;"Piper+regnellii"
"MBM071942";30;"Piper+miquelianum"
"MBM071945";14;"Peperomia+tetraphylla"
"MBM071946";34;"Piper+solmsianum"
"MBM071947";18;"Piper+amalago"
"MBM071948";30;"Piper+miquelianum"
"MBM075120";13;"Peperomia+rotundifolia"
"MBM075122";29;"Piper+mikanianum"
"MBM075136";16;"Peperomia+urocarpa"
"MBM075244";6;"Peperomia+corcovadensis"
"MBM075246";24;"Piper+gaudichaudianum"
"MBM076450";24;"Piper+gaudichaudianum"
"MBM076451";36;"Piper+xylosteoides"
"MBM076452";24;"Piper+gaudichaudianum"
"MBM076453";36;"Piper+xylosteoides"
"MBM076454";20;"Piper+caldense"
"MBM076455";26;"Piper+grazielae"
"MBM076456";36;"Piper+xylosteoides"
"MBM076457";31;"Piper+mollicomum"
"MBM076458";24;"Piper+gaudichaudianum"
"MBM076459";24;"Piper+gaudichaudianum"
"MBM076460";26;"Piper+grazielae"
"MBM076462";12;"Peperomia+pseudoestrellensis"
"MBM076521";19;"Piper+arboreum"
"MBM076522";7;"Peperomia+glabella"
