"filename";"fold";"specific_epithet"
"INPA0012302";18;"Piper+carniconnectivum"
"INPA0012303";30;"Piper+hispidum"
"INPA0012748";37;"Piper+peltatum"
"INPA0013027";21;"Piper+cyrtopodon"
"INPA0013276_1";12;"Piper+arboreum"
"INPA0013368";26;"Piper+durilignum"
"INPA0013514";12;"Piper+arboreum"
"INPA0013638";11;"Piper+anonifolium"
"INPA0013801_e1";4;"Peperomia+pellucida"
"INPA0014644_e1";39;"Piper+reticulatum"
"INPA0014648_e1";30;"Piper+hispidum"
"INPA0017704";31;"Piper+hostmannianum"
"INPA0017898_e1";6;"Peperomia+rotundifolia"
"INPA0017966";17;"Piper+callosum"
"INPA0017973";9;"Piper+alatabaccum"
"INPA0018323";1;"Peperomia+elongata"
"INPA0018324_e1";2;"Peperomia+glabella"
"INPA0018358";35;"Piper+obliquum"
"INPA0018400";36;"Piper+pellitum"
"INPA0018405";12;"Piper+arboreum"
"INPA0018593";31;"Piper+hostmannianum"
"INPA0018792";15;"Piper+bartlingianum"
"INPA0018896_e1";3;"Peperomia+macrostachya"
"INPA0019037";15;"Piper+bartlingianum"
"INPA0019373";18;"Piper+carniconnectivum"
"INPA0019550";15;"Piper+bartlingianum"
"INPA0019796_e1";1;"Peperomia+elongata"
"INPA0019821_e1";5;"Peperomia+quadrangularis"
"INPA0019947";36;"Piper+pellitum"
"INPA0019981";12;"Piper+arboreum"
"INPA0020067_e1";3;"Peperomia+macrostachya"
"INPA0020161";20;"Piper+consanguineum"
"INPA0020218";12;"Piper+arboreum"
"INPA0020509_e1";6;"Peperomia+rotundifolia"
"INPA0020653_e1";18;"Piper+carniconnectivum"
"INPA0021058_e1";3;"Peperomia+macrostachya"
"INPA0021657_e1";32;"Piper+manausense"
"INPA0021731";27;"Piper+erectipilum"
"INPA0021900";34;"Piper+nigrispicum"
"INPA0021950";23;"Piper+dilatatum"
"INPA0021995";8;"Piper+aduncum"
"INPA0022017";30;"Piper+hispidum"
"INPA0022039";37;"Piper+peltatum"
"INPA0022239";25;"Piper+dumosum"
"INPA0022264";12;"Piper+arboreum"
"INPA0022579";38;"Piper+piresii"
"INPA0022650";37;"Piper+peltatum"
"INPA0022710";31;"Piper+hostmannianum"
"INPA0022941_e1";3;"Peperomia+macrostachya"
"INPA0023018_e1";30;"Piper+hispidum"
"INPA0023038";11;"Piper+anonifolium"
"INPA0023126";31;"Piper+hostmannianum"
"INPA0023127";12;"Piper+arboreum"
"INPA0023195";32;"Piper+manausense"
"INPA0023308";41;"Piper+tuberculatum"
"INPA0023329";12;"Piper+arboreum"
"INPA0023468_e1";3;"Peperomia+macrostachya"
"INPA0023530_e1";1;"Peperomia+elongata"
"INPA0023568_e1";11;"Piper+anonifolium"
"INPA0023715";10;"Piper+aleyreanum"
"INPA0023763";10;"Piper+aleyreanum"
"INPA0023764";38;"Piper+piresii"
"INPA0023765";27;"Piper+erectipilum"
"INPA0023796";34;"Piper+nigrispicum"
"INPA0023883";10;"Piper+aleyreanum"
"INPA0023981";12;"Piper+arboreum"
"INPA0023985";32;"Piper+manausense"
"INPA0024020";29;"Piper+glandulosissimum"
"INPA0024022";29;"Piper+glandulosissimum"
"INPA0024038";25;"Piper+dumosum"
"INPA0024107_e1";5;"Peperomia+quadrangularis"
"INPA0024131";25;"Piper+dumosum"
"INPA0024180_e1";1;"Peperomia+elongata"
"INPA0024216";35;"Piper+obliquum"
"INPA0024232_e1";1;"Peperomia+elongata"
"INPA0024242";35;"Piper+obliquum"
"INPA0024260_e1";7;"Peperomia+serpens"
"INPA0024282";3;"Peperomia+macrostachya"
"INPA0024413";22;"Piper+demeraranum"
"INPA0024427";35;"Piper+obliquum"
"INPA0024429";25;"Piper+dumosum"
"INPA0024444";36;"Piper+pellitum"
"INPA0024457_e1";1;"Peperomia+elongata"
"INPA0024485";11;"Piper+anonifolium"
"INPA0024561";12;"Piper+arboreum"
"INPA0024588";35;"Piper+obliquum"
"INPA0024665";39;"Piper+reticulatum"
"INPA0024801";38;"Piper+piresii"
"INPA0024897_e1";6;"Peperomia+rotundifolia"
"INPA0024910_e1";3;"Peperomia+macrostachya"
"INPA0025003";15;"Piper+bartlingianum"
"INPA0025101";37;"Piper+peltatum"
"INPA0025255";23;"Piper+dilatatum"
"INPA0025342";38;"Piper+piresii"
"INPA0025509";41;"Piper+tuberculatum"
"INPA0025521";25;"Piper+dumosum"
"INPA0025676";30;"Piper+hispidum"
"INPA0025729";35;"Piper+obliquum"
"INPA0025780";11;"Piper+anonifolium"
"INPA0025805";25;"Piper+dumosum"
"INPA0025970";28;"Piper+glabrescens"
"INPA0025973";18;"Piper+carniconnectivum"
"INPA0025995_e1";5;"Peperomia+quadrangularis"
"INPA0026041";12;"Piper+arboreum"
"INPA0026046";32;"Piper+manausense"
"INPA0026076_e1";2;"Peperomia+glabella"
"INPA0026137_e1";5;"Peperomia+quadrangularis"
"INPA0026392_e1";5;"Peperomia+quadrangularis"
"INPA0026397";31;"Piper+hostmannianum"
"INPA0026416";31;"Piper+hostmannianum"
"INPA0026451_e1";7;"Peperomia+serpens"
"INPA0026524_e1";5;"Peperomia+quadrangularis"
"INPA0026776_e1";2;"Peperomia+glabella"
"INPA0026801";37;"Piper+peltatum"
"INPA0026803";12;"Piper+arboreum"
"INPA0026817";22;"Piper+demeraranum"
"INPA0026857";34;"Piper+nigrispicum"
"INPA0026858";30;"Piper+hispidum"
"INPA0027097";12;"Piper+arboreum"
"INPA0027154";28;"Piper+glabrescens"
"INPA0027204_e1";3;"Peperomia+macrostachya"
"INPA0027486";8;"Piper+aduncum"
"INPA0028580";32;"Piper+manausense"
"INPA0028598_e1";3;"Peperomia+macrostachya"
"INPA0028667_e1";6;"Peperomia+rotundifolia"
"INPA0028694_e1";28;"Piper+glabrescens"
"INPA0028790_e1";7;"Peperomia+serpens"
"INPA0028812";22;"Piper+demeraranum"
"INPA0028833_e1";13;"Piper+augustum"
"INPA0028850_e1";7;"Peperomia+serpens"
"INPA0028871";39;"Piper+reticulatum"
"INPA0028921_e1";2;"Peperomia+glabella"
"INPA0029078_e1";8;"Piper+aduncum"
"INPA0029100";28;"Piper+glabrescens"
"INPA0029124_e1";6;"Peperomia+rotundifolia"
"INPA0029177_e1";1;"Peperomia+elongata"
"INPA0029198";28;"Piper+glabrescens"
"INPA0029272";28;"Piper+glabrescens"
"INPA0029360_e1";2;"Peperomia+glabella"
"INPA0029361_e1";6;"Peperomia+rotundifolia"
"INPA0029366";22;"Piper+demeraranum"
"INPA0029430";28;"Piper+glabrescens"
"INPA0029452_e1";3;"Peperomia+macrostachya"
"INPA0029504";24;"Piper+divaricatum"
"INPA0029585";28;"Piper+glabrescens"
"INPA0030292_e1";7;"Peperomia+serpens"
"INPA0030596_e1";13;"Piper+augustum"
"INPA0030601";25;"Piper+dumosum"
"INPA0030714";37;"Piper+peltatum"
"INPA0030842_e1";8;"Piper+aduncum"
"INPA0031069";19;"Piper+cernuum"
"INPA0031302";2;"Peperomia+glabella"
"INPA0031381_e1";7;"Peperomia+serpens"
"INPA0031390";13;"Piper+augustum"
"INPA0031540";35;"Piper+obliquum"
"INPA0031625";38;"Piper+piresii"
"INPA0031667";30;"Piper+hispidum"
"INPA0031684";36;"Piper+pellitum"
"INPA0031766";29;"Piper+glandulosissimum"
"INPA0031787_e1";10;"Piper+aleyreanum"
"INPA0031975_e1";22;"Piper+demeraranum"
"INPA0031978";12;"Piper+arboreum"
"INPA0032101";15;"Piper+bartlingianum"
"INPA0032184";35;"Piper+obliquum"
"INPA0032449";32;"Piper+manausense"
"INPA0032602";32;"Piper+manausense"
"INPA0032652_e1";30;"Piper+hispidum"
"INPA0032815_e1";3;"Peperomia+macrostachya"
"INPA0032822";11;"Piper+anonifolium"
"INPA0032905";8;"Piper+aduncum"
"INPA0033006";21;"Piper+cyrtopodon"
"INPA0033209_e1";3;"Peperomia+macrostachya"
"INPA0033285";30;"Piper+hispidum"
"INPA0033795_e1";1;"Peperomia+elongata"
"INPA0033999";11;"Piper+anonifolium"
"INPA0034003";30;"Piper+hispidum"
"INPA0034009";5;"Peperomia+quadrangularis"
"INPA0034017_e1";3;"Peperomia+macrostachya"
"INPA0034057";12;"Piper+arboreum"
"INPA0034086_e1";6;"Peperomia+rotundifolia"
"INPA0034098_e1";3;"Peperomia+macrostachya"
"INPA0034159";32;"Piper+manausense"
"INPA0034273";16;"Piper+brasiliense"
"INPA0034369_e1";7;"Peperomia+serpens"
"INPA0034493_e1";7;"Peperomia+serpens"
"INPA0034663_e1";1;"Peperomia+elongata"
"INPA0040045";31;"Piper+hostmannianum"
"INPA0040057_e1";3;"Peperomia+macrostachya"
"INPA0040075_e1";12;"Piper+arboreum"
"INPA0040179_e1";9;"Piper+alatabaccum"
"INPA0040186";16;"Piper+brasiliense"
"INPA0040220_e1";37;"Piper+peltatum"
"INPA0040277";30;"Piper+hispidum"
"INPA0040441";6;"Peperomia+rotundifolia"
"INPA0040474";30;"Piper+hispidum"
"INPA0040513_e1";25;"Piper+dumosum"
"INPA0040618";25;"Piper+dumosum"
"INPA0040720_e1";26;"Piper+durilignum"
"INPA0041357";32;"Piper+manausense"
"INPA0041373";15;"Piper+bartlingianum"
"INPA0041384";15;"Piper+bartlingianum"
"INPA0042271";32;"Piper+manausense"
"INPA0042927";30;"Piper+hispidum"
"INPA0043032_e1";20;"Piper+consanguineum"
"INPA0043066_e1";21;"Piper+cyrtopodon"
"INPA0043156";3;"Peperomia+macrostachya"
"INPA0043425_e1";3;"Peperomia+macrostachya"
"INPA0043895_e1";7;"Peperomia+serpens"
"INPA0044082";32;"Piper+manausense"
"INPA0044183";31;"Piper+hostmannianum"
"INPA0044351_e1";22;"Piper+demeraranum"
"INPA0044403";15;"Piper+bartlingianum"
"INPA0044406_e1";31;"Piper+hostmannianum"
"INPA0044658_e1";32;"Piper+manausense"
"INPA0044879";31;"Piper+hostmannianum"
"INPA0044960_1";8;"Piper+aduncum"
"INPA0045187_e1";24;"Piper+divaricatum"
"INPA0045276_e1";20;"Piper+consanguineum"
"INPA0045288_1e1";38;"Piper+piresii"
"INPA0045614_e1";20;"Piper+consanguineum"
"INPA0045676_e1";32;"Piper+manausense"
"INPA0045757_e1";9;"Piper+alatabaccum"
"INPA0045964_e1";33;"Piper+marginatum"
"INPA0046005_e1";31;"Piper+hostmannianum"
"INPA0046021";33;"Piper+marginatum"
"INPA0046261";18;"Piper+carniconnectivum"
"INPA0046577";8;"Piper+aduncum"
"INPA0046661";21;"Piper+cyrtopodon"
"INPA0050025_e1";8;"Piper+aduncum"
"INPA0050250";33;"Piper+marginatum"
"INPA0050276";21;"Piper+cyrtopodon"
"INPA0050648";15;"Piper+bartlingianum"
"INPA0050791_e1";21;"Piper+cyrtopodon"
"INPA0053346";15;"Piper+bartlingianum"
"INPA0053800";12;"Piper+arboreum"
"INPA0053816";20;"Piper+consanguineum"
"INPA0053826";12;"Piper+arboreum"
"INPA0053893";22;"Piper+demeraranum"
"INPA0054034";8;"Piper+aduncum"
"INPA0054164";12;"Piper+arboreum"
"INPA0054168";15;"Piper+bartlingianum"
"INPA0054321";1;"Peperomia+elongata"
"INPA0054531";22;"Piper+demeraranum"
"INPA0054684";31;"Piper+hostmannianum"
"INPA0054992_e1";3;"Peperomia+macrostachya"
"INPA0060343";27;"Piper+erectipilum"
"INPA0060345";38;"Piper+piresii"
"INPA0060394_e1";3;"Peperomia+macrostachya"
"INPA0060441";30;"Piper+hispidum"
"INPA0060838";25;"Piper+dumosum"
"INPA0061267";32;"Piper+manausense"
"INPA0061576_e1";27;"Piper+erectipilum"
"INPA0061960_1e1";27;"Piper+erectipilum"
"INPA0061998";22;"Piper+demeraranum"
"INPA0063230";12;"Piper+arboreum"
"INPA0063457_e1";7;"Peperomia+serpens"
"INPA0063875";31;"Piper+hostmannianum"
"INPA0063876";22;"Piper+demeraranum"
"INPA0063911";21;"Piper+cyrtopodon"
"INPA0064103";24;"Piper+divaricatum"
"INPA0064128";15;"Piper+bartlingianum"
"INPA0064225";22;"Piper+demeraranum"
"INPA0064231_e1";6;"Peperomia+rotundifolia"
"INPA0064278_1";16;"Piper+brasiliense"
"INPA0065991";21;"Piper+cyrtopodon"
"INPA0067813";15;"Piper+bartlingianum"
"INPA0068009";15;"Piper+bartlingianum"
"INPA0068228";16;"Piper+brasiliense"
"INPA0068239_e1";31;"Piper+hostmannianum"
"INPA0068240_e1";31;"Piper+hostmannianum"
"INPA0068241_e1";22;"Piper+demeraranum"
"INPA0068242_e1";30;"Piper+hispidum"
"INPA0068243_e1";32;"Piper+manausense"
"INPA0068244_e1";32;"Piper+manausense"
"INPA0068245";21;"Piper+cyrtopodon"
"INPA0068695";9;"Piper+alatabaccum"
"INPA0069221";35;"Piper+obliquum"
"INPA0069222";31;"Piper+hostmannianum"
"INPA0070395";27;"Piper+erectipilum"
"INPA0070419";27;"Piper+erectipilum"
"INPA0070420";27;"Piper+erectipilum"
"INPA0070422";27;"Piper+erectipilum"
"INPA0070425";27;"Piper+erectipilum"
"INPA0070426";27;"Piper+erectipilum"
"INPA0070428";21;"Piper+cyrtopodon"
"INPA0070429";27;"Piper+erectipilum"
"INPA0070723";1;"Peperomia+elongata"
"INPA0070805";15;"Piper+bartlingianum"
"INPA0070806";25;"Piper+dumosum"
"INPA0070810";3;"Peperomia+macrostachya"
"INPA0070869_e1";37;"Piper+peltatum"
"INPA0071047";37;"Piper+peltatum"
"INPA0071334";1;"Peperomia+elongata"
"INPA0071977";41;"Piper+tuberculatum"
"INPA0072006";37;"Piper+peltatum"
"INPA0072262";35;"Piper+obliquum"
"INPA0072553";37;"Piper+peltatum"
"INPA0072577";3;"Peperomia+macrostachya"
"INPA0072658";37;"Piper+peltatum"
"INPA0074299_e1";6;"Peperomia+rotundifolia"
"INPA0074822";12;"Piper+arboreum"
"INPA0075049_e1";3;"Peperomia+macrostachya"
"INPA0075276";40;"Piper+schwackei"
"INPA0075468";1;"Peperomia+elongata"
"INPA0075512";40;"Piper+schwackei"
"INPA0078257";19;"Piper+cernuum"
"INPA0078262";27;"Piper+erectipilum"
"INPA0078263";10;"Piper+aleyreanum"
"INPA0078264";25;"Piper+dumosum"
"INPA0079275_e1";38;"Piper+piresii"
"INPA0080208_1";35;"Piper+obliquum"
"INPA0080447";17;"Piper+callosum"
"INPA0081172_e1";17;"Piper+callosum"
"INPA0083605_e1";32;"Piper+manausense"
"INPA0084624_e1";20;"Piper+consanguineum"
"INPA0084627_e1";3;"Peperomia+macrostachya"
"INPA0084678_e1";38;"Piper+piresii"
"INPA0084730_e1";6;"Peperomia+rotundifolia"
"INPA0084774_e1";21;"Piper+cyrtopodon"
"INPA0085214_e1";1;"Peperomia+elongata"
"INPA0085224_e1";3;"Peperomia+macrostachya"
"INPA0085293";37;"Piper+peltatum"
"INPA0085652_e1";9;"Piper+alatabaccum"
"INPA0086297_e1";15;"Piper+bartlingianum"
"INPA0086448_e1";12;"Piper+arboreum"
"INPA0086546_e1";28;"Piper+glabrescens"
"INPA0086685_e1";22;"Piper+demeraranum"
"INPA0086915";32;"Piper+manausense"
"INPA0087370_e1";37;"Piper+peltatum"
"INPA0087371_e1";24;"Piper+divaricatum"
"INPA0087372";24;"Piper+divaricatum"
"INPA0087375_e1";3;"Peperomia+macrostachya"
"INPA0087376";15;"Piper+bartlingianum"
"INPA0087378_e1";3;"Peperomia+macrostachya"
"INPA0087379_e1";7;"Peperomia+serpens"
"INPA0087380";5;"Peperomia+quadrangularis"
"INPA0087381_e1";30;"Piper+hispidum"
"INPA0087783_e1";3;"Peperomia+macrostachya"
"INPA0088387_e1";38;"Piper+piresii"
"INPA0088389_e1";38;"Piper+piresii"
"INPA0088450_e1";10;"Piper+aleyreanum"
"INPA0088531_e1";3;"Peperomia+macrostachya"
"INPA0088551_e1";31;"Piper+hostmannianum"
"INPA0088574_e1";36;"Piper+pellitum"
"INPA0088603";17;"Piper+callosum"
"INPA0088843_e1";3;"Peperomia+macrostachya"
"INPA0088883";25;"Piper+dumosum"
"INPA0089151";27;"Piper+erectipilum"
"INPA0089379_e1";3;"Peperomia+macrostachya"
"INPA0089466_e1";6;"Peperomia+rotundifolia"
"INPA0089506_e1";15;"Piper+bartlingianum"
"INPA0089514_e1";38;"Piper+piresii"
"INPA0089755_e1";22;"Piper+demeraranum"
"INPA0089982_e1";31;"Piper+hostmannianum"
"INPA0090401_e1";29;"Piper+glandulosissimum"
"INPA0090787";2;"Peperomia+glabella"
"INPA0090896";37;"Piper+peltatum"
"INPA0090942_e1";3;"Peperomia+macrostachya"
"INPA0091117_e1";3;"Peperomia+macrostachya"
"INPA0091120_e1";10;"Piper+aleyreanum"
"INPA0091405_e1";3;"Peperomia+macrostachya"
"INPA0091470";12;"Piper+arboreum"
"INPA0091482_e1";3;"Peperomia+macrostachya"
"INPA0091736_e1";37;"Piper+peltatum"
"INPA0094251_e1";15;"Piper+bartlingianum"
"INPA0094319_e1";15;"Piper+bartlingianum"
"INPA0094356_e1";31;"Piper+hostmannianum"
"INPA0094364_e1";15;"Piper+bartlingianum"
"INPA0094399_e1";3;"Peperomia+macrostachya"
"INPA0094940_e1";3;"Peperomia+macrostachya"
"INPA0095136_e1";32;"Piper+manausense"
"INPA0095744";31;"Piper+hostmannianum"
"INPA0096079_e1";32;"Piper+manausense"
"INPA0096083_e1";31;"Piper+hostmannianum"
"INPA0096278_e1";12;"Piper+arboreum"
"INPA0096305_e1";32;"Piper+manausense"
"INPA0096507_e1";3;"Peperomia+macrostachya"
"INPA0096727_e1";32;"Piper+manausense"
"INPA0097340";31;"Piper+hostmannianum"
"INPA0097480_e1";19;"Piper+cernuum"
"INPA0097486_e1";10;"Piper+aleyreanum"
"INPA0097798";37;"Piper+peltatum"
"INPA0097984_e1";11;"Piper+anonifolium"
"INPA0098044_e1";12;"Piper+arboreum"
"INPA0098050_e1";3;"Peperomia+macrostachya"
"INPA0098324";35;"Piper+obliquum"
"INPA0098747";41;"Piper+tuberculatum"
"INPA0099086";30;"Piper+hispidum"
"INPA0099219";37;"Piper+peltatum"
"INPA0099467_e1";37;"Piper+peltatum"
"INPA0101388";12;"Piper+arboreum"
"INPA0101716_e1";3;"Peperomia+macrostachya"
"INPA0101752";6;"Peperomia+rotundifolia"
"INPA0103981_e1";32;"Piper+manausense"
"INPA0104100_e1";29;"Piper+glandulosissimum"
"INPA0104113";37;"Piper+peltatum"
"INPA0104174";29;"Piper+glandulosissimum"
"INPA0104190";35;"Piper+obliquum"
"INPA0104208_e1";4;"Peperomia+pellucida"
"INPA0104402_e1";31;"Piper+hostmannianum"
"INPA0104474";11;"Piper+anonifolium"
"INPA0104551";37;"Piper+peltatum"
"INPA0104591";35;"Piper+obliquum"
"INPA0104677";10;"Piper+aleyreanum"
"INPA0104682";15;"Piper+bartlingianum"
"INPA0104753";15;"Piper+bartlingianum"
"INPA0104768";20;"Piper+consanguineum"
"INPA0105669_e1";39;"Piper+reticulatum"
"INPA0105670_e1";36;"Piper+pellitum"
"INPA0106147";8;"Piper+aduncum"
"INPA0106154_e1";17;"Piper+callosum"
"INPA0106172";17;"Piper+callosum"
"INPA0106365";41;"Piper+tuberculatum"
"INPA0106383";17;"Piper+callosum"
"INPA0106468";3;"Peperomia+macrostachya"
"INPA0106469_e1";5;"Peperomia+quadrangularis"
"INPA0106491_e1";8;"Piper+aduncum"
"INPA0106521";20;"Piper+consanguineum"
"INPA0106532_e1";3;"Peperomia+macrostachya"
"INPA0107025";12;"Piper+arboreum"
"INPA0107174";30;"Piper+hispidum"
"INPA0107186";3;"Peperomia+macrostachya"
